pc_time_ms,ecg,bpm,leadOff,ts
22220,147,45,0,55099
22276,0,45,0,55109
22276,28,45,0,55119
22276,33,45,0,55129
22277,0,45,0,55139
22277,169,45,0,55149
22455,142,45,0,55159
22455,103,45,0,55169
22456,176,45,0,55179
22456,291,45,0,55189
22456,0,45,0,55199
22456,96,45,0,55209
22456,94,45,0,55219
22457,64,45,0,55229
22457,190,45,0,55239
22587,80,45,0,55249
22588,219,45,0,55259
22588,215,45,0,55269
22588,148,45,0,55279
22588,464,45,0,55289
22588,290,45,0,55299
22588,123,45,0,55309
22589,218,45,0,55319
22589,160,45,0,55329
22589,44,45,0,55339
22589,219,45,0,55349
22589,203,45,0,55359
22589,333,45,0,55369
22590,298,45,0,55379
22590,422,45,0,55389
22590,395,45,0,55399
22590,594,45,0,55409
22590,459,45,0,55419
22590,695,45,0,55429
22590,706,45,0,55439
22591,949,45,0,55449
22591,806,45,0,55459
22591,1043,45,0,55469
22865,1118,45,0,55479
22865,1079,45,0,55489
22865,1266,45,0,55499
22865,1249,45,0,55509
22866,1104,45,0,55519
22866,1350,45,0,55529
22866,1251,45,0,55539
22866,1088,45,0,55549
22866,1136,45,0,55559
22866,1279,45,0,55569
22866,1270,45,0,55579
22867,1200,45,0,55589
22867,1565,45,0,55599
22867,1235,45,0,55609
22867,1442,45,0,55619
22867,1519,45,0,55629
22867,1359,45,0,55639
23070,1429,45,0,55649
23070,1615,45,0,55659
23070,1584,45,0,55669
23070,1583,45,0,55679
23071,1648,45,0,55689
23071,1600,45,0,55699
23071,1831,45,0,55709
23071,1535,45,0,55719
23071,1578,45,0,55729
23072,1862,45,0,55739
23072,2206,45,0,55749
23072,3473,36,0,55759
23072,3165,36,0,55769
23072,1091,36,0,55779
23073,1915,36,0,55789
23073,1681,36,0,55799
23073,1886,36,0,55809
23073,1843,36,0,55819
23073,1914,36,0,55829
23073,1664,36,0,55839
23073,1841,36,0,55849
23275,1998,36,0,55859
23275,2000,36,0,55869
23275,1865,36,0,55879
23275,1946,36,0,55889
23276,1973,36,0,55899
23276,1907,36,0,55909
23276,1904,36,0,55919
23276,1813,36,0,55929
23276,1814,36,0,55939
23276,2033,36,0,55949
23276,1711,36,0,55959
23277,1937,36,0,55969
23277,1929,36,0,55979
23277,1903,36,0,55989
23277,2093,36,0,55999
23277,1872,36,0,56009
23277,2133,36,0,56019
23278,2067,36,0,56029
23278,1920,36,0,56039
23278,2029,36,0,56049
23479,1925,36,0,56059
23479,2112,36,0,56069
23480,1949,36,0,56079
23480,2097,36,0,56089
23480,2017,36,0,56099
23480,2271,36,0,56109
23481,2219,36,0,56119
23481,2192,36,0,56129
23481,1990,36,0,56139
23481,1999,36,0,56149
23481,2269,36,0,56159
23482,2181,36,0,56169
23482,2031,36,0,56179
23482,2267,36,0,56189
23482,2284,36,0,56199
23482,2242,36,0,56209
23482,2291,36,0,56219
23482,2297,36,0,56229
23483,2433,36,0,56239
23483,2224,36,0,56249
23483,2321,36,0,56259
23684,2442,36,0,56269
23684,2423,36,0,56279
23684,2477,36,0,56289
23685,2485,36,0,56299
23685,2465,36,0,56309
23685,2606,36,0,56319
23685,2655,36,0,56329
23685,2398,36,0,56339
23685,2535,36,0,56349
23686,2524,36,0,56359
23686,2547,36,0,56369
23686,2602,36,0,56379
23686,2505,36,0,56389
23686,2551,36,0,56399
23686,2452,36,0,56409
23687,2502,36,0,56419
23687,2419,36,0,56429
23687,2473,36,0,56439
23687,2625,36,0,56449
23687,2385,36,0,56459
23889,2650,36,0,56469
23890,2541,36,0,56479
23890,2641,36,0,56489
23890,3107,48,0,56499
23891,4072,48,0,56509
23891,4095,48,0,56519
23891,2887,48,0,56529
23891,2014,48,0,56539
23892,2686,48,0,56549
23892,2608,48,0,56559
23892,2624,48,0,56569
23892,2653,48,0,56579
23893,2682,48,0,56589
23893,2737,48,0,56599
23893,2701,48,0,56609
23893,2866,48,0,56619
23894,2701,48,0,56629
23894,2801,48,0,56639
23894,2960,48,0,56649
23894,2904,48,0,56659
23895,3084,48,0,56669
24053,3156,48,0,56679
24053,3710,48,0,56689
24053,3550,48,0,56699
24053,3639,48,0,56709
24054,3841,48,0,56719
24054,4095,48,0,56729
24054,4095,48,0,56739
24054,4095,48,0,56749
24055,4095,48,0,56759
24055,4095,48,0,56769
24056,4095,48,0,56779
24056,4095,48,0,56789
24056,4095,48,0,56799
24057,4095,48,0,56809
24057,4095,48,0,56819
24057,4095,48,0,56829
24058,4095,48,0,56839
24058,4095,48,0,56849
24058,3951,48,0,56859
24058,3793,48,0,56869
24298,3997,48,0,56879
24299,3875,48,0,56889
24299,3899,48,0,56899
24299,3842,48,0,56909
24300,3655,48,0,56919
24300,3582,48,0,56929
24300,3604,48,0,56939
24300,3093,48,0,56949
24301,3202,48,0,56959
24301,3197,48,0,56969
24301,2707,48,0,56979
24301,3203,48,0,56989
24302,2707,48,0,56999
24302,2923,48,0,57009
24302,2833,48,0,57019
24302,2588,48,0,57029
24303,2557,48,0,57039
24303,2659,48,0,57049
24303,2497,48,0,57059
24303,2508,48,0,57069
24304,2533,48,0,57079
24503,2487,48,0,57089
24504,2523,48,0,57099
24504,2432,48,0,57109
24505,2498,48,0,57119
24505,2640,48,0,57129
24505,2534,48,0,57139
24505,2320,48,0,57149
24505,2256,48,0,57159
24506,2146,48,0,57169
24506,2106,48,0,57179
24506,2059,48,0,57189
24507,2021,48,0,57199
24507,1957,48,0,57209
24507,2018,48,0,57219
24508,1799,48,0,57229
24508,1946,48,0,57239
24508,1792,48,0,57249
24508,2021,48,0,57259
24509,1866,48,0,57269
24509,1825,48,0,57279
24708,2645,48,0,57289
24708,3696,55,0,57299
24709,2969,55,0,57309
24709,1193,55,0,57319
24709,1819,55,0,57329
24709,2055,55,0,57339
24709,1611,55,0,57349
24710,1822,55,0,57359
24710,1565,55,0,57369
24710,1535,55,0,57379
24710,1648,55,0,57389
24711,1412,55,0,57399
24711,1572,55,0,57409
24711,1563,55,0,57419
24711,1488,55,0,57429
24712,1497,55,0,57439
24712,1636,55,0,57449
24712,1255,55,0,57459
24712,1585,55,0,57469
24712,1526,55,0,57479
24713,1553,55,0,57489
24913,1772,55,0,57499
24913,1612,55,0,57509
24914,1647,55,0,57519
24914,1716,55,0,57529
24914,1710,55,0,57539
24914,1714,55,0,57549
24915,1787,55,0,57559
24915,1455,55,0,57569
24915,1493,55,0,57579
24915,1261,55,0,57589
24916,1374,55,0,57599
24916,1198,55,0,57609
24916,1207,55,0,57619
24916,1209,55,0,57629
24917,1227,55,0,57639
24917,1031,55,0,57649
24917,1156,55,0,57659
24917,1185,55,0,57669
24918,1088,55,0,57679
24918,1200,55,0,57689
25118,1334,55,0,57699
25118,1358,55,0,57709
25119,1280,55,0,57719
25119,1401,55,0,57729
25119,1321,55,0,57739
25119,1295,55,0,57749
25120,1393,55,0,57759
25120,1334,55,0,57769
25120,1436,55,0,57779
25120,1271,55,0,57789
25121,1410,55,0,57799
25121,1264,55,0,57809
25121,1398,55,0,57819
25121,1398,55,0,57829
25121,1370,55,0,57839
25122,1362,55,0,57849
25122,1344,55,0,57859
25122,1388,55,0,57869
25123,1404,55,0,57879
25123,1311,55,0,57889
25123,1487,55,0,57899
25322,1467,55,0,57909
25323,1725,55,0,57919
25323,1712,55,0,57929
25323,1681,55,0,57939
25324,1625,55,0,57949
25324,1744,55,0,57959
25324,1566,55,0,57969
25324,1472,55,0,57979
25325,1535,55,0,57989
25325,1596,55,0,57999
25325,1535,55,0,58009
25326,1587,55,0,58019
25326,1606,55,0,58029
25326,1655,55,0,58039
25326,1683,55,0,58049
25327,1664,55,0,58059
25327,2182,55,0,58069
25327,2896,55,0,58079
25327,3495,61,0,58089
25327,1348,61,0,58099
25527,1535,61,0,58109
25528,2038,61,0,58119
25528,1781,61,0,58129
25529,1873,61,0,58139
25529,1773,61,0,58149
25529,1755,61,0,58159
25529,1975,61,0,58169
25530,1787,61,0,58179
25530,1530,61,0,58189
25530,1989,61,0,58199
25530,1711,61,0,58209
25531,1882,61,0,58219
25531,1662,61,0,58229
25531,1861,61,0,58239
25532,1851,61,0,58249
25532,1856,61,0,58259
25532,1830,61,0,58269
25533,2108,61,0,58279
25534,1858,61,0,58289
25534,1732,61,0,58299
25535,1939,61,0,58309
25732,2132,61,0,58319
25732,1968,61,0,58329
25733,2010,61,0,58339
25733,2448,61,0,58349
25733,2106,61,0,58359
25733,2025,61,0,58369
25734,2273,61,0,58379
25734,1715,61,0,58389
25734,2139,61,0,58399
25735,2000,61,0,58409
25735,2000,61,0,58419
25735,2012,61,0,58429
25736,2320,61,0,58439
25736,2250,61,0,58449
25736,2225,61,0,58459
25736,2510,61,0,58469
25737,2497,61,0,58479
25737,2416,61,0,58489
25737,2496,61,0,58499
25738,2606,61,0,58509
25937,2607,61,0,58519
25937,2781,61,0,58529
25938,2719,61,0,58539
25938,2987,61,0,58549
25938,2861,61,0,58559
25938,2983,61,0,58569
25938,3149,61,0,58579
25939,2822,61,0,58589
25939,2992,61,0,58599
25939,2946,61,0,58609
25939,2859,61,0,58619
25940,3280,61,0,58629
25940,3295,61,0,58639
25940,3019,61,0,58649
25940,3811,61,0,58659
25940,3640,61,0,58669
25941,3298,61,0,58679
25941,4095,61,0,58689
25941,4095,61,0,58699
25941,4095,61,0,58709
25942,4095,61,0,58719
26052,4095,61,0,58729
26052,4095,61,0,58739
26053,4095,61,0,58749
26053,4095,61,0,58759
26053,4095,61,0,58769
26053,4095,61,0,58779
26053,4095,61,0,58789
26054,4095,61,0,58799
26054,4095,61,0,58809
26054,4095,61,0,58819
26055,4095,61,0,58829
26055,4095,61,0,58839
26056,4095,61,0,58849
26056,4095,61,0,58859
26056,4095,61,0,58869
26056,4095,61,0,58879
26057,4095,61,0,58889
26057,4095,61,0,58899
26057,4095,61,0,58909
26058,4095,61,0,58919
26346,4095,61,0,58929
26347,4095,61,0,58939
26347,4095,61,0,58949
26347,4095,61,0,58959
26348,4095,61,0,58969
26348,4095,61,0,58979
26348,4095,61,0,58989
26348,4095,61,0,58999
26348,4095,61,0,59009
26349,4095,61,0,59019
26349,4095,61,0,59029
26349,4095,61,0,59039
26349,4095,61,0,59049
26350,3440,61,0,59059
26350,3451,61,0,59069
26350,3705,61,0,59079
26350,2922,61,0,59089
26351,3062,61,0,59099
26351,2677,61,0,59109
26351,2459,61,0,59119
26351,2481,61,0,59129
26551,2239,61,0,59139
26552,2308,61,0,59149
26552,2237,61,0,59159
26552,1888,61,0,59169
26552,1962,61,0,59179
26553,1818,61,0,59189
26553,1691,61,0,59199
26553,1394,61,0,59209
26553,1502,61,0,59219
26554,1365,61,0,59229
26554,1280,61,0,59239
26554,1253,61,0,59249
26554,1088,61,0,59259
26555,1037,61,0,59269
26555,1089,61,0,59279
26555,1120,61,0,59289
26555,937,61,0,59299
26555,1153,61,0,59309
26556,847,61,0,59319
26556,1157,61,0,59329
26556,951,61,0,59339
26756,987,61,0,59349
26756,953,61,0,59359
26757,987,61,0,59369
26757,944,61,0,59379
26757,880,61,0,59389
26758,847,61,0,59399
26758,893,61,0,59409
26758,706,61,0,59419
26758,539,61,0,59429
26759,589,61,0,59439
26759,656,61,0,59449
26759,369,61,0,59459
26760,570,61,0,59469
26760,571,61,0,59479
26760,473,61,0,59489
26760,591,61,0,59499
26761,475,61,0,59509
26761,403,61,0,59519
26761,768,61,0,59529
26762,1774,61,0,59539
26961,2559,61,0,59549
26962,286,61,0,59559
26962,432,61,0,59569
26962,550,61,0,59579
26963,618,61,0,59589
26963,317,61,0,59599
26963,558,61,0,59609
26964,277,61,0,59619
26964,346,61,0,59629
26964,323,61,0,59639
26964,336,61,0,59649
26964,252,61,0,59659
26965,395,61,0,59669
26965,314,61,0,59679
26965,400,61,0,59689
26965,466,61,0,59699
26966,303,61,0,59709
26966,331,61,0,59719
26966,526,61,0,59729
26966,324,61,0,59739
27166,510,61,0,59749
27166,655,61,0,59759
27166,391,61,0,59769
27166,621,61,0,59779
27167,592,61,0,59789
27167,401,61,0,59799
27167,687,61,0,59809
27167,342,61,0,59819
27167,301,61,0,59829
27168,257,61,0,59839
27168,222,61,0,59849
27168,0,61,0,59859
27168,267,61,0,59869
27168,0,61,0,59879
27169,207,61,0,59889
27169,117,61,0,59899
27169,153,61,0,59909
27169,195,61,0,59919
27169,173,61,0,59929
27170,238,61,0,59939
27170,287,61,0,59949
27371,400,61,0,59959
27371,416,61,0,59969
27371,226,61,0,59979
27372,665,61,0,59989
27372,242,61,0,59999
27372,381,61,0,60009
27372,368,61,0,60019
27373,93,61,0,60029
27373,373,61,0,60039
27373,195,61,0,60049
27373,597,61,0,60059
27374,321,61,0,60069
27374,365,61,0,60079
27374,498,61,0,60089
27374,387,61,0,60099
27374,224,61,0,60109
27375,336,61,0,60119
27375,352,61,0,60129
27375,291,61,0,60139
27375,306,61,0,60149
27575,402,61,0,60159
27576,318,61,0,60169
27576,464,61,0,60179
27576,272,61,0,60189
27577,370,61,0,60199
27577,488,61,0,60209
27578,415,61,0,60219
27578,343,61,0,60229
27578,359,61,0,60239
27579,397,61,0,60249
27579,1108,61,0,60259
27579,1786,61,0,60269
27580,1747,61,0,60279
27580,0,61,0,60289
27580,364,61,0,60299
27581,358,61,0,60309
27581,597,61,0,60319
27582,400,61,0,60329
27582,442,61,0,60339
27582,492,61,0,60349
27583,675,61,0,60359
27780,701,61,0,60369
27780,811,61,0,60379
27781,630,61,0,60389
27781,1023,61,0,60399
27781,701,61,0,60409
27781,873,61,0,60419
27782,944,61,0,60429
27782,610,61,0,60439
27782,899,61,0,60449
27782,789,61,0,60459
27783,861,61,0,60469
27783,964,61,0,60479
27783,1010,61,0,60489
27783,960,61,0,60499
27783,902,61,0,60509
27784,1072,61,0,60519
27784,958,61,0,60529
27784,1110,61,0,60539
27784,913,61,0,60549
27785,914,61,0,60559
27785,903,61,0,60569
27785,971,61,0,60579
27985,951,61,0,60589
27985,884,61,0,60599
27986,841,61,0,60609
27986,1064,61,0,60619
27986,920,61,0,60629
27986,947,61,0,60639
27987,1223,61,0,60649
27987,727,61,0,60659
27987,926,61,0,60669
27987,954,61,0,60679
27987,941,61,0,60689
27988,922,61,0,60699
27988,896,61,0,60709
27988,958,61,0,60719
27988,959,61,0,60729
27989,895,61,0,60739
27989,983,61,0,60749
27989,935,61,0,60759
28160,1124,61,0,60769
28161,1008,61,0,60779
28161,1175,61,0,60789
28162,1126,61,0,60799
28162,1182,61,0,60809
28162,1259,61,0,60819
28162,1109,61,0,60829
28163,1183,61,0,60839
28163,1079,61,0,60849
28163,1070,61,0,60859
28163,987,61,0,60869
28164,1107,61,0,60879
28164,1034,61,0,60889
28164,1075,61,0,60899
28164,1062,61,0,60909
28165,1009,61,0,60919
28165,951,61,0,60929
28165,1013,61,0,60939
28165,1083,61,0,60949
28166,1161,61,0,60959
28166,986,61,0,60969
28395,1360,61,0,60979
28395,1147,61,0,60989
28396,1494,61,0,60999
28396,2233,61,0,61009
28396,3286,55,0,61019
28397,1507,55,0,61029
28397,815,55,0,61039
28397,1370,55,0,61049
28397,1104,55,0,61059
28398,1211,55,0,61069
28398,1111,55,0,61079
28398,1147,55,0,61089
28398,1371,55,0,61099
28399,1055,55,0,61109
28399,1264,55,0,61119
28399,1178,55,0,61129
28399,1270,55,0,61139
28399,1242,55,0,61149
28400,1296,55,0,61159
28400,1278,55,0,61169
28599,1236,55,0,61179
28600,1485,55,0,61189
28600,1342,55,0,61199
28600,1587,55,0,61209
28600,1462,55,0,61219
28601,1522,55,0,61229
28601,1504,55,0,61239
28601,1455,55,0,61249
28601,1501,55,0,61259
28602,1366,55,0,61269
28602,1535,55,0,61279
28602,1347,55,0,61289
28602,1352,55,0,61299
28602,1134,55,0,61309
28603,1399,55,0,61319
28603,1008,55,0,61329
28603,1110,55,0,61339
28603,1163,55,0,61349
28604,1145,55,0,61359
28604,1107,55,0,61369
28604,1143,55,0,61379
28804,1375,55,0,61389
28805,1424,55,0,61399
28805,1430,55,0,61409
28805,1297,55,0,61419
28806,1466,55,0,61429
28806,1356,55,0,61439
28806,1422,55,0,61449
28806,1287,55,0,61459
28806,1302,55,0,61469
28807,1264,55,0,61479
28807,1109,55,0,61489
28807,1408,55,0,61499
28807,1328,55,0,61509
28808,1152,55,0,61519
28808,1383,55,0,61529
28808,1194,55,0,61539
28808,1258,55,0,61549
28808,1397,55,0,61559
28809,1093,55,0,61569
28809,1388,55,0,61579
29009,1469,55,0,61589
29010,1429,55,0,61599
29010,1456,55,0,61609
29010,1387,55,0,61619
29010,1568,55,0,61629
29011,1521,55,0,61639
29011,1514,55,0,61649
29011,1360,55,0,61659
29012,1517,55,0,61669
29012,1290,55,0,61679
29012,1358,55,0,61689
29014,1439,55,0,61699
29014,1261,55,0,61709
29016,1158,55,0,61719
29017,1377,55,0,61729
29017,1235,55,0,61739
29018,1365,55,0,61749
29018,1339,55,0,61759
29019,1483,55,0,61769
29019,1360,55,0,61779
29019,1853,55,0,61789
29214,2625,55,0,61799
29223,3710,65,0,61809
29223,1215,65,0,61819
29224,1427,65,0,61829
29224,1779,65,0,61839
29224,1616,65,0,61849
29225,1877,65,0,61859
29225,1507,65,0,61869
29225,1616,65,0,61879
29225,1660,65,0,61889
29225,1678,65,0,61899
29226,1701,65,0,61909
29226,1795,65,0,61919
29226,1847,65,0,61929
29226,1790,65,0,61939
29227,1789,65,0,61949
29227,1921,65,0,61959
29227,1872,65,0,61969
29227,2109,65,0,61979
29228,2062,65,0,61989
29396,2236,65,0,61999
29397,2294,65,0,62009
29397,2245,65,0,62019
29398,2381,65,0,62029
29398,2450,65,0,62039
29398,2549,65,0,62049
29398,2541,65,0,62059
29399,2559,65,0,62069
29399,2304,65,0,62079
29399,2310,65,0,62089
29400,2298,65,0,62099
29400,2230,65,0,62109
29400,2448,65,0,62119
29400,2194,65,0,62129
29400,2414,65,0,62139
29401,2230,65,0,62149
29401,2480,65,0,62159
29401,2521,65,0,62169
29401,2352,65,0,62179
29401,2626,65,0,62189
29402,2629,65,0,62199
29623,2644,65,0,62209
29624,2960,65,0,62219
29624,2730,65,0,62229
29625,2855,65,0,62239
29625,2917,65,0,62249
29625,2797,65,0,62259
29625,3023,65,0,62269
29626,2732,65,0,62279
29626,2768,65,0,62289
29626,3071,65,0,62299
29626,2853,65,0,62309
29626,2983,65,0,62319
29627,2931,65,0,62329
29627,2913,65,0,62339
29627,2997,65,0,62349
29627,2963,65,0,62359
29628,3234,65,0,62369
29628,3237,65,0,62379
29628,3118,65,0,62389
29629,3339,65,0,62399
29828,3376,65,0,62409
29828,3513,65,0,62419
29829,3543,65,0,62429
29829,3500,65,0,62439
29829,3527,65,0,62449
29829,3561,65,0,62459
29830,3397,65,0,62469
29830,3319,65,0,62479
29830,3431,65,0,62489
29831,3197,65,0,62499
29831,3395,65,0,62509
29831,3327,65,0,62519
29831,3184,65,0,62529
29832,3382,65,0,62539
29832,4095,65,0,62549
29832,4095,65,0,62559
29832,4095,65,0,62569
29833,4095,65,0,62579
29833,3003,65,0,62589
29833,3035,65,0,62599
29833,3325,65,0,62609
30033,3549,65,0,62619
30033,3287,65,0,62629
30033,3233,65,0,62639
30034,3440,65,0,62649
30034,3303,65,0,62659
30034,3056,65,0,62669
30034,3295,65,0,62679
30035,2832,65,0,62689
30035,3139,65,0,62699
30035,3045,65,0,62709
30035,2906,65,0,62719
30036,2880,65,0,62729
30036,2818,65,0,62739
30036,2850,65,0,62749
30036,2794,65,0,62759
30036,2861,65,0,62769
30037,2688,65,0,62779
30037,2894,65,0,62789
30037,2640,65,0,62799
30037,2786,65,0,62809
30164,2731,65,0,62819
30164,2819,65,0,62829
30165,2823,65,0,62839
30165,2501,65,0,62849
30165,2405,65,0,62859
30166,2491,65,0,62869
30166,2205,65,0,62879
30166,2293,65,0,62889
30166,2095,65,0,62899
30167,2008,65,0,62909
30167,2038,65,0,62919
30167,1973,65,0,62929
30167,1930,65,0,62939
30168,1935,65,0,62949
30168,1876,65,0,62959
30168,1890,65,0,62969
30168,1775,65,0,62979
30169,1725,65,0,62989
30169,1813,65,0,62999
30169,1420,65,0,63009
30169,1920,65,0,63019
30443,1723,65,0,63029
30443,1680,65,0,63039
30444,1746,65,0,63049
30444,1535,65,0,63059
30444,1653,65,0,63069
30444,1586,65,0,63079
30444,1526,65,0,63089
30445,1520,65,0,63099
30445,1335,65,0,63109
30445,1377,65,0,63119
30445,1392,65,0,63129
30446,1281,65,0,63139
30446,1311,65,0,63149
30446,1270,65,0,63159
30446,1135,65,0,63169
30447,1250,65,0,63179
30447,1015,65,0,63189
30447,988,65,0,63199
30447,1115,65,0,63209
30448,1023,65,0,63219
30647,1009,65,0,63229
30648,1311,65,0,63239
30648,1083,65,0,63249
30648,1124,65,0,63259
30648,1093,65,0,63269
30649,1015,65,0,63279
30649,1266,65,0,63289
30649,1865,65,0,63299
30649,2790,65,0,63309
30650,1093,65,0,63319
30650,442,65,0,63329
30650,919,65,0,63339
30650,698,65,0,63349
30651,855,65,0,63359
30651,673,65,0,63369
30651,745,65,0,63379
30651,713,65,0,63389
30652,537,65,0,63399
30652,927,65,0,63409
30652,554,65,0,63419
30652,682,65,0,63429
30853,945,65,0,63439
30853,662,65,0,63449
30853,906,65,0,63459
30854,735,65,0,63469
30854,871,65,0,63479
30854,723,65,0,63489
30854,704,65,0,63499
30855,671,65,0,63509
30855,845,65,0,63519
30855,607,65,0,63529
30855,759,65,0,63539
30855,918,65,0,63549
30856,698,65,0,63559
30856,720,65,0,63569
30856,823,65,0,63579
30856,624,65,0,63589
30856,614,65,0,63599
30857,534,65,0,63609
30857,618,65,0,63619
30857,448,65,0,63629
31057,663,65,0,63639
31057,592,65,0,63649
31058,799,65,0,63659
31058,738,65,0,63669
31058,649,65,0,63679
31058,623,65,0,63689
31059,759,65,0,63699
31059,539,65,0,63709
31059,531,65,0,63719
31059,638,65,0,63729
31060,539,65,0,63739
31060,526,65,0,63749
31060,557,65,0,63759
31060,494,65,0,63769
31060,503,65,0,63779
31061,492,65,0,63789
31061,505,65,0,63799
31061,567,65,0,63809
31061,544,65,0,63819
31062,410,65,0,63829
31062,584,65,0,63839
31262,726,65,0,63849
31262,653,65,0,63859
31263,750,65,0,63869
31263,563,65,0,63879
31263,581,65,0,63889
31264,752,65,0,63899
31264,765,65,0,63909
31264,529,65,0,63919
31264,417,65,0,63929
31264,630,65,0,63939
31265,610,65,0,63949
31265,425,65,0,63959
31265,637,65,0,63969
31265,460,65,0,63979
31265,416,65,0,63989
31266,599,65,0,63999
31266,511,65,0,64009
31266,576,65,0,64019
31266,550,65,0,64029
31267,601,65,0,64039
31467,535,65,0,64049
31467,1023,65,0,64059
31467,1588,65,0,64069
31468,2529,65,0,64079
31468,1424,65,0,64089
31468,207,65,0,64099
31468,848,65,0,64109
31469,687,65,0,64119
31469,702,65,0,64129
31469,626,65,0,64139
31469,575,65,0,64149
31470,795,65,0,64159
31470,614,65,0,64169
31470,762,65,0,64179
31470,706,65,0,64189
31470,891,65,0,64199
31471,846,65,0,64209
31471,802,65,0,64219
31471,863,65,0,64229
31471,976,65,0,64239
31471,863,65,0,64249
31671,1328,65,0,64259
31672,1097,65,0,64269
31672,1182,65,0,64279
31672,1118,65,0,64289
31673,1280,65,0,64299
31673,1273,65,0,64309
31673,1298,65,0,64319
31673,1036,65,0,64329
31673,1265,65,0,64339
31674,988,65,0,64349
31674,1072,65,0,64359
31674,1121,65,0,64369
31674,718,65,0,64379
31675,948,65,0,64389
31675,866,65,0,64399
31675,958,65,0,64409
31675,750,65,0,64419
31676,947,65,0,64429
31676,832,65,0,64439
31676,1013,65,0,64449
31876,1190,65,0,64459
31877,1061,65,0,64469
31877,1141,65,0,64479
31877,1216,65,0,64489
31877,1088,65,0,64499
31877,1150,65,0,64509
31878,1175,65,0,64519
31878,1138,65,0,64529
31878,1038,65,0,64539
31878,869,65,0,64549
31879,1037,65,0,64559
31879,1058,65,0,64569
31879,1172,65,0,64579
31879,931,65,0,64589
31879,893,65,0,64599
31880,1214,65,0,64609
31880,1045,65,0,64619
31880,1123,65,0,64629
31880,1131,65,0,64639
31881,1015,65,0,64649
31881,843,65,0,64659
32048,1357,65,0,64669
32049,1156,65,0,64679
32049,998,65,0,64689
32049,1322,65,0,64699
32049,1157,65,0,64709
32050,759,65,0,64719
32050,1597,65,0,64729
32050,803,65,0,64739
32050,1023,65,0,64749
32051,365,65,0,64759
32051,901,65,0,64769
32051,720,65,0,64779
32052,763,65,0,64789
32052,850,65,0,64799
32052,732,65,0,64809
32053,981,65,0,64819
32053,304,65,0,64829
32053,738,65,0,64839
32053,1168,65,0,64849
32054,1227,65,0,64859
32191,2385,65,0,64869
32191,2173,65,0,64879
32192,0,65,0,64889
32192,689,65,0,64899
32192,794,65,0,64909
32192,637,65,0,64919
32192,639,65,0,64929
32193,531,65,0,64939
32193,399,65,0,64949
32193,470,65,0,64959
32193,326,65,0,64969
32194,560,65,0,64979
32194,144,65,0,64989
32194,99,65,0,64999
32194,320,65,0,65009
32194,185,65,0,65019
32195,20,65,0,65029
32195,218,65,0,65039
32195,430,65,0,65049
32195,55,65,0,65059
32195,387,65,0,65069
32491,560,65,0,65079
32491,501,65,0,65089
32491,581,65,0,65099
32491,427,65,0,65109
32492,635,65,0,65119
32492,506,65,0,65129
32492,482,65,0,65139
32492,130,65,0,65149
32493,249,65,0,65159
32493,0,65,0,65169
32493,321,65,0,65179
32494,0,65,0,65189
32494,226,65,0,65199
32494,147,65,0,65209
32494,329,65,0,65219
32494,236,65,0,65229
32495,416,65,0,65239
32495,480,65,0,65249
32495,371,65,0,65259
32495,701,65,0,65269
32695,567,65,0,65279
32696,799,65,0,65289
32696,804,65,0,65299
32696,816,65,0,65309
32697,1142,65,0,65319
32697,727,65,0,65329
32697,1072,65,0,65339
32697,987,65,0,65349
32698,887,65,0,65359
32698,887,65,0,65369
32698,999,65,0,65379
32698,949,65,0,65389
32699,799,65,0,65399
32699,1104,65,0,65409
32699,933,65,0,65419
32699,1090,65,0,65429
32700,1065,65,0,65439
32700,1001,65,0,65449
32700,976,65,0,65459
32700,1008,65,0,65469
32900,1127,65,0,65479
32901,1360,65,0,65489
32901,1329,65,0,65499
32901,1472,65,0,65509
32901,1092,65,0,65519
32902,1535,65,0,65529
32902,1269,65,0,65539
32903,1435,65,0,65549
32903,976,65,0,65559
32903,1261,65,0,65569
32904,1006,65,0,65579
32904,1211,65,0,65589
32904,1171,65,0,65599
32904,1392,65,0,65609
32905,1134,65,0,65619
32905,1322,65,0,65629
32905,1086,65,0,65639
32905,1518,65,0,65649
32906,2362,65,0,65659
32906,3209,52,0,65669
32906,1741,52,0,65679
33105,922,52,0,65689
33105,1717,52,0,65699
33106,1696,52,0,65709
33106,1610,52,0,65719
33106,1673,52,0,65729
33106,1566,52,0,65739
33107,1710,52,0,65749
33107,1588,52,0,65759
33107,1453,52,0,65769
33107,1745,52,0,65779
33108,1683,52,0,65789
33108,1581,52,0,65799
33108,1739,52,0,65809
33109,1907,52,0,65819
33109,1779,52,0,65829
33109,1777,52,0,65839
33109,2128,52,0,65849
33109,2030,52,0,65859
33110,1966,52,0,65869
33110,2069,52,0,65879
33310,2320,52,0,65889
33312,2304,52,0,65899
33313,2543,52,0,65909
33313,2423,52,0,65919
33313,2589,52,0,65929
33313,2426,52,0,65939
33314,2301,52,0,65949
33314,1988,52,0,65959
33314,2134,52,0,65969
33315,1879,52,0,65979
33315,1789,52,0,65989
33315,1971,52,0,65999
33315,1696,52,0,66009
33316,1855,52,0,66019
33316,1907,52,0,66029
33316,1757,52,0,66039
33316,1776,52,0,66049
33317,1900,52,0,66059
33317,1685,52,0,66069
33317,2022,52,0,66079
33318,1781,52,0,66089
33515,1860,52,0,66099
