ts,red_raw,ir_raw,red_f,ir_f,bpm,spo2
57273,598702,590554,-9.09,-14.39,80.5,100
57303,598703,590541,-14.74,-24.55,80.8,100
57325,598702,590563,-21.33,-36.63,81.1,100
57346,598700,590565,-27.7,-48.26,81.6,100
57367,598698,590544,-32.81,-57.39,81.9,100
57389,598696,590560,-36.18,-63.45,82.2,100
57411,598699,590553,-37.69,-66.1,82.4,100
57433,598704,590561,-37.72,-66.11,82.6,100
57454,598700,590567,-36.26,-63.6,82.7,100
57475,598700,590565,-32.6,-57.26,82.9,100
57506,598768,590691,-28.01,-49.37,83.9,100
57528,598773,590690,-22.53,-39.78,84.8,100.0
57549,598781,590694,-17.51,-30.95,85.5,100.0
57571,598777,590701,-12.97,-23.19,86.0,100
57592,598773,590705,-9.01,-16.4,86.5,100
57614,598810,590769,-5.95,-10.95,86.8,100
57636,598809,590773,-1.93,-3.8,87.1,100
57657,598814,590788,1.5,2.17,86.8,100
57678,598823,590797,4.68,7.77,86.6,100
57700,598804,590767,8.12,13.75,86.4,100
57721,598811,590781,11.82,20.06,86.3,100
57742,598814,590773,15.19,26.07,87.2,100
57763,598814,590779,18.42,31.8,87.7,100
57784,598856,590874,20.62,35.46,87.3,100
57814,598860,590881,22.28,38.32,87.0,100
57836,598862,590869,23.12,40.13,86.7,100
57857,598850,590876,23.53,40.79,86.5,100.0
57880,598865,590881,23.34,40.9,86.4,100.0
57902,598695,590560,24.69,43.87,85.5,100
57923,598685,590547,24.81,44.44,84.6,100
57944,598665,590519,24.45,43.66,83.9,100
57966,598529,590301,24.92,44.01,83.1,100
57987,598530,590310,23.96,41.92,82.5,100.0
58017,598528,590318,22.54,39.05,82.0,99.9
58039,598542,590321,20.56,35.57,81.6,100.0
58060,598555,590338,17.91,31.04,81.5,100
58083,598645,590510,12.74,22.01,81.4,100
58104,598646,590509,7.68,12.92,81.4,100
58125,598648,590513,1.38,1.33,81.5,100
58146,598625,590468,-5.73,-11.53,81.9,100
58167,598634,590437,-13.64,-25.2,82.2,100.0
58188,598615,590444,-20.92,-38.25,82.4,100
58218,598611,590427,-27.11,-48.92,82.6,100
58240,598600,590431,-30.26,-54.26,82.7,100
58262,598593,590417,-30.61,-54.55,82.9,100
58284,598595,590410,-28.56,-50.81,83.0,100
58305,598588,590420,-23.82,-42.89,83.0,100
58326,598610,590417,-18.1,-32.99,83.3,100
58347,598628,590476,-12.61,-24.03,82.4,100
58368,598624,590479,-7.77,-16.07,81.7,100
58398,598629,590471,-4.55,-10.67,81.2,100
58422,598626,590486,-2.76,-8.07,80.7,100
58445,598664,590558,-2.76,-8.31,80.8,100
58467,598668,590555,-2.11,-6.89,80.4,100
58488,598674,590549,-1.42,-5.06,80.1,100
58509,598669,590554,-0.48,-2.87,79.9,100
58530,598667,590557,0.75,-0.21,79.7,100
58551,598658,590562,3.49,4.82,76.8,99.9
58572,598659,590567,5.51,8.51,74.2,100.0
58602,598661,590553,7.51,12.38,72.1,100
58626,598693,590631,9.08,15.03,70.5,100
58648,598701,590634,10.4,17.74,69.4,100
58671,598701,590628,11.69,20.56,68.9,100
58692,598704,590640,12.76,22.76,68.4,100
58713,598725,590679,13.38,24.03,68.1,100.0
58734,598729,590669,13.67,24.98,67.8,100.0
58755,598714,590652,13.21,24.5,70.0,100
58776,598695,590616,12.8,24.09,71.8,100
58807,598355,590043,15.75,29.47,72.8,100
58831,598368,590046,16.63,31.77,73.5,100
58853,598361,590029,16.85,32.61,74.0,100
58875,598358,590026,16.74,32.42,74.4,100
58896,598447,590195,15.28,29.41,74.7,100
58917,598451,590205,13.36,25.45,75.1,100
58938,598457,590193,10.52,20.03,75.7,100
58959,598453,590193,6.76,12.66,76.1,100
58989,598489,590268,1.11,2.15,76.5,100
59012,598491,590267,-5.46,-9.78,77.0,100
59036,598493,590265,-13.19,-23.58,77.4,100
59059,598494,590264,-21.96,-39.01,77.7,100.0
59080,598425,590171,-29.32,-52.31,77.9,100
59101,598425,590176,-35.07,-62.62,78.1,100
59122,598419,590163,-36.99,-66.2,77.9,100
59144,598445,590176,-34.9,-62.17,77.7,100
59165,598472,590246,-29.81,-53.5,77.5,100
59195,598470,590244,-23.54,-42.46,77.4,100
59217,598478,590246,-17.58,-31.9,77.3,100
59242,598471,590255,-12.43,-23.05,77.2,100
59264,598559,590401,-9.79,-18.06,77.2,100
59285,598574,590412,-6.03,-11.07,77.1,100.0
59306,598566,590422,-3.29,-6.14,77.1,100
59327,598564,590414,-1.43,-2.68,77.1,100
59348,598601,590469,-0.49,-0.59,77.0,100
59369,598610,590475,0.68,1.87,77.0,100
59399,598609,590486,3.65,6.9,76.6,100
59421,598609,590493,6.73,11.94,76.3,100
59443,598611,590494,10.33,17.87,76.0,100
59468,598636,590528,13.58,23.49,75.8,100
59489,598632,590522,16.84,29.34,77.8,100
59511,598635,590540,19.91,34.64,79.4,100
59531,598655,590578,22.4,38.99,78.9,100
59553,598655,590587,24.32,42.17,78.5,100
59580,598656,590579,25.32,43.94,78.2,100
59602,598660,590586,25.09,43.71,77.9,100
59624,598666,590600,24.37,42.47,79.2,100
59646,598673,590595,23.41,40.91,80.1,100
59668,598655,590578,22.45,39.14,80.7,100
59691,598646,590563,21.29,37.16,81.0,100
59712,598380,590099,22.58,39.58,80.0,100
59733,598370,590066,22.0,38.85,79.0,100
59754,598379,590086,20.59,36.6,78.0,100
59785,598372,590092,18.75,33.39,77.2,100.0
59807,598442,590207,15.27,27.45,76.8,100
59828,598445,590204,11.85,21.59,76.8,100
59850,598450,590212,7.83,14.53,76.8,100
59872,598441,590210,3.09,5.86,76.9,100
59895,598450,590220,-2.44,-4.13,76.9,100
59916,598472,590250,-9.0,-15.75,76.9,100
59937,598458,590255,-15.87,-28.22,77.1,100
59959,598463,590234,-23.18,-40.94,77.3,100
59981,598450,590234,-29.63,-52.31,77.4,100
60005,598429,590192,-34.43,-60.69,77.3,100.0
60027,598429,590184,-36.64,-64.57,77.2,100
60049,598426,590193,-35.1,-61.99,77.2,100
60070,598436,590190,-31.11,-54.76,77.1,100
60093,598458,590243,-26.39,-46.56,77.1,100
60115,598473,590258,-21.99,-38.71,77.0,100
60136,598454,590246,-17.27,-30.38,77.0,100.0
60168,598497,590351,-14.23,-25.19,77.0,100
60190,598465,590270,-11.15,-19.56,77.0,100
60211,598511,590340,-8.55,-14.79,77.0,100
60233,598510,590345,-6.67,-11.5,77.0,99.9
60254,598508,590344,-5.14,-8.85,77.0,99.8
60276,598537,590388,-4.12,-6.89,76.9,99.9
60298,598541,590392,-2.84,-4.51,76.9,99.9
60319,598544,590385,-1.8,-2.43,76.9,100.0
60340,598532,590391,0.63,1.75,76.9,100.0
60363,598538,590394,3.09,6.24,76.9,100
60385,598530,590387,5.82,11.19,76.9,100
60406,598530,590382,8.07,15.74,76.9,100
60427,598518,590382,10.16,19.4,76.9,100
60448,598575,590463,11.23,21.45,76.9,100
60478,598573,590465,12.33,22.98,76.9,100
60500,598573,590449,13.23,24.13,76.9,100
60521,598563,590451,13.96,24.91,76.9,100
60544,598321,590028,16.89,29.56,76.9,100.0
60565,598324,590032,17.69,30.95,76.7,100
60586,598330,590045,17.27,30.14,76.6,100
60607,598338,590036,16.11,28.42,76.4,100
60628,598437,590210,13.43,24.12,76.5,100
60649,598406,590191,11.34,20.35,76.6,100
60679,598419,590207,8.68,15.68,76.9,100
60701,598422,590214,5.47,10.02,77.3,100
60723,598503,590343,1.17,2.66,77.6,99.9
60745,598498,590336,-2.95,-4.83,78.1,99.9
60766,598497,590345,-7.72,-13.58,78.5,100.0
60787,598504,590320,-13.0,-22.76,79.0,99.9
60808,598488,590319,-18.04,-31.84,79.4,100.0
60829,598462,590273,-21.53,-38.05,79.5,100
60850,598456,590268,-22.5,-40.11,79.8,100
60880,598456,590268,-19.95,-35.81,80.1,100
60902,598467,590286,-15.38,-27.84,80.3,100
60923,598576,590439,-11.7,-20.9,80.4,100.0
60945,598557,590457,-6.87,-12.67,81.0,100
60966,598558,590445,-2.85,-5.51,81.5,99.9
60987,598556,590453,0.7,0.38,81.4,99.9
61008,598596,590502,3.18,4.57,81.8,99.9
61029,598590,590503,6.45,9.91,81.6,100.0
61059,598589,590509,7.81,12.19,81.1,99.9
61081,598589,590513,8.25,12.96,78.2,99.9
61106,598651,590603,7.71,12.28,75.9,100.0
61129,598652,590618,7.71,12.44,76.5,99.9
61150,598659,590616,8.84,14.66,77.0,99.9
61171,598653,590620,10.68,17.95,77.4,100.0
61192,598689,590695,12.5,21.11,77.7,100.0
61213,598691,590696,13.97,23.78,78.4,99.9
61234,598691,590717,14.86,25.43,78.9,99.9
61265,598691,590695,14.95,26.23,79.4,99.9
61289,598720,590737,14.41,25.66,79.7,100.0
61311,598718,590732,14.51,25.9,80.0,99.9
61333,598706,590724,14.67,26.09,80.4,99.8
61354,598690,590714,14.88,26.29,80.6,99.7
61375,598428,590222,17.41,31.21,80.2,100.0
61396,598687,590688,15.55,27.97,80.0,99.9
61417,598421,590215,16.82,30.33,79.6,100.0
61438,598416,590218,16.39,29.76,79.2,100.0
61468,598536,590418,13.81,25.48,79.2,99.9
61491,598532,590415,10.44,19.84,79.1,100
61515,598539,590417,7.21,14.3,79.1,100
61537,598528,590413,3.63,7.55,79.3,100.0
61558,598541,590428,-0.86,-0.69,79.4,100.0
61579,598592,590530,-6.7,-11.36,79.8,100.0
61600,598601,590537,-13.43,-23.24,80.0,100
61621,598609,590543,-20.2,-35.12,80.5,100.0
61651,598550,590444,-25.87,-45.16,80.8,100.0
61674,598561,590451,-30.51,-53.43,81.1,99.9
61695,598554,590448,-32.75,-57.67,81.3,99.9
61720,598562,590456,-32.61,-57.58,81.3,99.9
61742,598591,590549,-30.81,-55.02,81.7,100
61763,598606,590529,-27.19,-48.5,81.6,100
61784,598613,590561,-22.57,-40.6,81.5,100
61805,598616,590561,-18.12,-32.82,81.4,100
61826,598648,590620,-14.73,-26.83,81.3,100
61856,598642,590623,-11.55,-21.45,81.3,100
61878,598644,590618,-8.93,-16.82,81.7,100.0
61899,598659,590622,-7.09,-13.5,82.0,99.9
61925,598665,590649,-5.88,-11.46,82.3,100.0
61947,598675,590665,-3.84,-7.89,81.6,100
61968,598670,590664,-2.0,-4.48,80.3,100
61989,598675,590664,0.01,-0.51,78.9,100
62010,598702,590718,2.09,3.4,77.4,100.0
62031,598689,590716,4.09,6.99,76.5,100
62061,598694,590712,6.05,10.66,75.9,100
62083,598691,590706,7.58,13.34,75.7,100
62105,598700,590723,8.8,15.43,75.6,100
62130,598695,590720,9.59,16.77,75.4,100
62152,598702,590723,9.89,17.4,75.7,100
62173,598696,590719,10.18,17.7,76.4,100.0
62194,598703,590701,10.14,18.01,77.1,100
62215,598259,589977,14.69,25.67,77.1,99.9
62236,598240,589962,16.85,29.51,76.7,99.7
62267,598242,589967,17.61,31.02,76.3,99.5
62289,598354,590144,15.34,27.63,76.1,99.7
62310,598353,590168,13.05,23.84,76.0,99.7
62333,598350,590145,10.21,19.2,76.2,99.8
62355,598354,590162,6.57,12.89,76.8,99.9
62376,598360,590159,1.93,4.8,77.0,99.8
62397,598348,590137,-4.07,-5.73,77.6,99.7
62418,598339,590135,-11.13,-17.89,77.9,99.7
62448,598356,590161,-20.63,-33.97,78.5,99.7
62470,598214,589893,-28.71,-47.32,79.0,99.7
62491,598184,589875,-36.72,-60.85,79.4,99.7
62513,598180,589866,-43.2,-71.53,79.8,99.7
62535,598170,589848,-45.16,-74.47,80.0,99.7
62558,598160,589829,-41.85,-68.6,80.2,99.6
62579,598070,589718,-34.19,-56.39,80.4,99.7
62600,598065,589708,-26.74,-44.42,80.5,99.7
62621,598062,589717,-20.8,-35.16,80.6,99.8
62652,597988,589626,-16.44,-28.67,80.7,99.8
62674,598002,589633,-13.85,-24.75,80.8,100.0
62695,597998,589633,-12.95,-23.53,80.9,100.0
62717,598007,589632,-13.3,-23.92,80.9,99.9
62739,598004,589636,-14.46,-25.51,80.9,99.8
62762,598047,589701,-16.45,-28.28,81.0,99.7
62783,598060,589715,-17.33,-28.63,80.6,99.5
62804,598049,589725,-17.03,-27.17,80.2,99.5
62834,598064,589728,-16.09,-24.27,80.0,99.4
62856,598189,589940,-16.38,-23.3,79.8,99.4
62877,598205,589949,-16.17,-21.52,79.6,99.2
62899,598194,589946,-14.16,-17.47,79.5,99.2
62922,598200,589959,-10.82,-11.69,79.4,99.2
62945,598481,590410,-10.75,-11.51,79.3,99.0
62967,598503,590418,-6.44,-4.67,79.6,98.9
62988,598501,590425,-0.34,4.4,79.9,98.9
63011,598499,590422,7.0,15.3,80.2,99.0
63032,598255,589975,17.41,32.0,79.9,99.1
63053,598242,589960,27.09,47.04,79.7,99.4
63074,598236,589953,36.23,61.22,79.4,99.4
63095,598225,589945,44.91,74.53,78.9,99.4
63116,598246,590006,52.82,86.26,78.5,99.3
63148,598245,590018,60.38,97.13,78.2,99.1
63170,598248,590030,66.0,105.19,78.1,99.0
63191,598258,590031,70.23,110.97,78.1,99.0
63213,598332,590138,71.24,111.7,78.1,99.0
63234,598322,590130,69.55,107.78,78.0,99.0
63255,598309,590103,63.3,96.71,78.0,99.0
63276,598298,590098,52.18,77.69,78.0,98.9
63297,598290,590100,39.76,57.01,78.0,98.9
63318,598195,589942,28.28,38.41,78.0,98.9
63350,598198,589955,18.73,23.61,78.2,98.8
63374,598195,589966,12.55,14.83,78.3,98.8
63396,598370,590259,7.21,7.78,78.4,98.9
63418,598362,590254,4.52,4.83,78.8,98.9
63440,598380,590270,2.74,3.08,78.4,99.0
63461,598385,590282,1.64,1.82,78.1,99.0
63482,598390,590295,0.76,0.44,77.9,99.0
63503,598491,590460,-1.87,-3.48,77.7,99.0
63524,598493,590462,-3.97,-6.26,77.5,99.0
63549,598493,590470,-6.47,-9.48,77.4,99.0
63572,598490,590472,-8.55,-11.93,77.3,99.0
63593,598658,590723,-11.3,-15.22,77.2,99.0
63614,598646,590731,-10.23,-12.51,77.2,98.8
63636,598652,590728,-8.55,-9.04,77.1,98.8
63657,598661,590731,-3.29,0.18,76.7,98.9
63678,598747,590878,1.68,8.41,76.4,98.9
63699,598738,590882,5.9,14.86,76.1,98.9
63720,598743,590883,9.17,19.69,75.9,98.9
63750,598738,590888,12.12,24.01,77.8,99.0
63772,598593,590582,16.24,30.77,79.2,99.1
63793,598576,590575,19.47,35.58,80.0,99.2
63815,598570,590554,21.49,38.4,80.7,99.2
63836,598558,590538,22.76,39.98,81.2,99.2
63857,598470,590415,24.47,42.02,81.4,99.2
63878,598468,590408,25.48,43.01,81.6,99.2
63899,598461,590420,24.85,41.08,81.9,99.1
63920,598459,590414,22.01,35.65,82.2,99.1
63952,598591,590625,15.77,24.78,82.4,99.1
63974,598595,590630,8.65,12.13,82.6,99.0
63995,598591,590637,0.33,-2.31,82.8,99.1
64017,598598,590637,-9.33,-18.96,83.1,99.1
64038,598586,590613,-19.19,-35.91,83.4,99.1
64059,598587,590607,-28.59,-51.82,83.8,99.1
64080,598573,590599,-35.9,-64.03,84.2,99.0
64101,598573,590595,-41.56,-72.69,84.5,99.1
64122,598573,590599,-44.61,-76.6,84.8,99.1
64152,598558,590579,-45.13,-76.38,84.7,99.1
64176,598558,590574,-43.37,-72.49,84.7,99.0
64198,598559,590591,-39.7,-65.92,84.6,99.1
64220,598625,590710,-35.63,-59.01,84.9,99.1
64241,598624,590699,-31.19,-51.6,87.9,99.1
64262,598627,590717,-27.42,-45.61,90.3,99.2
64283,598636,590707,-25.19,-41.72,92.2,99.1
64304,598643,590741,-23.91,-39.77,93.8,99.2
64334,598647,590756,-23.09,-38.45,95.0,99.2
64356,598644,590755,-22.55,-37.54,96.0,99.2
64378,598643,590759,-21.79,-35.94,96.8,99.2
64400,598660,590756,-20.71,-33.41,97.5,99.2
64421,598647,590741,-18.95,-29.82,98.0,99.0
64442,598640,590751,-14.6,-22.36,97.1,98.9
64463,598640,590753,-10.93,-16.01,98.8,98.9
64484,598445,590412,-5.2,-6.1,99.5,98.9
64505,598424,590383,-1.68,0.06,99.8,99.0
64535,598421,590360,0.72,4.3,100.1,99.1
64557,598409,590321,2.19,7.04,98.8,99.1
64580,598382,590303,2.98,8.09,97.8,99.1
64602,598305,590193,3.7,8.92,97.0,99.0
64623,598311,590188,3.19,7.92,96.3,98.9
64645,598324,590199,1.47,4.67,95.8,98.9
64666,598312,590238,-1.23,-0.97,95.7,98.9
64687,598315,590199,-4.41,-6.54,95.3,98.8
64708,598321,590228,-8.9,-14.77,95.3,98.9
64738,598323,590233,-14.25,-24.21,95.3,99.0
64760,598322,590222,-20.06,-34.31,95.3,99.0
64782,598322,590244,-25.49,-44.06,95.3,99.1
64804,598330,590238,-29.25,-50.76,95.3,99.2
64825,598323,590229,-29.78,-51.88,95.3,99.2
64846,598314,590234,-29.13,-50.91,95.3,99.2
64867,598380,590335,-28.04,-48.67,95.3,99.1
64888,598373,590341,-25.7,-44.18,95.2,99.1
64918,598379,590338,-22.62,-38.43,95.2,99.0
64940,598398,590342,-18.54,-30.77,95.2,99.0
64962,598367,590353,-13.43,-22.38,95.2,99.1
64985,598378,590339,-8.78,-14.25,95.2,99.1
65007,598381,590349,-4.32,-6.63,95.2,99.2
65028,598379,590355,0.35,1.04,95.2,99.2
65049,598442,590477,4.07,7.11,95.2,99.2
65071,598447,590473,7.33,12.6,95.2,99.3
65092,598438,590470,11.01,18.72,95.5,99.4
65113,598444,590463,14.51,24.75,95.8,99.4
65134,598472,590549,17.39,29.34,96.0,99.5
65155,598471,590516,18.24,31.19,96.1,99.7
65187,598475,590541,20.18,34.53,96.9,99.5
65209,598475,590539,21.56,36.89,97.5,99.5
65230,598366,590375,23.76,40.5,96.5,99.4
65252,598357,590365,26.5,45.39,95.7,99.2
65273,598346,590346,28.79,49.51,94.7,99.3
65294,598338,590322,30.51,52.69,93.9,99.5
65315,598330,590311,31.84,55.08,93.3,99.6
65336,598179,590064,33.95,58.61,92.6,99.6
65357,598190,590081,34.23,58.93,92.0,99.6
65388,598185,590075,33.25,57.2,91.5,99.6
65410,598248,590182,29.94,51.73,91.4,99.7
65432,598243,590164,25.7,44.92,91.3,99.7
65454,598256,590177,20.65,36.67,91.2,99.7
65476,598246,590174,15.26,27.54,91.1,99.7
65498,598244,590173,9.11,17.11,90.8,99.7
65520,598319,590291,1.99,4.99,90.6,99.7
65541,598315,590295,-3.7,-5.02,90.4,99.6
65563,598309,590290,-8.0,-12.94,90.5,99.6
65586,598291,590252,-11.43,-19.23,90.3,99.5
65610,598296,590271,-14.6,-25.36,90.4,99.5
65633,598319,590284,-16.29,-28.59,90.8,99.4
65654,598305,590297,-15.86,-28.73,91.1,99.5
65675,598321,590308,-13.34,-25.0,91.1,99.5
65696,598390,590432,-10.14,-20.23,91.3,99.5
65717,598390,590431,-6.99,-15.33,91.5,99.6
65738,598389,590427,-3.62,-9.79,91.7,99.6
65769,598390,590448,-0.41,-4.73,91.8,99.7
65791,598459,590565,1.88,-0.72,91.9,99.7
65815,598468,590564,3.38,2.32,92.3,99.8
65838,598462,590570,5.34,5.64,92.6,99.9
65859,598457,590576,6.81,8.2,92.8,99.9
65880,598445,590545,8.16,10.85,91.9,99.8
65902,598433,590543,9.42,13.14,92.3,99.8
65923,598447,590521,10.97,16.53,92.6,99.9
65944,598443,590550,13.0,20.25,92.5,99.8
65974,598439,590568,15.14,24.08,92.5,99.8
65996,598450,590571,17.53,28.8,92.4,99.6
66021,598445,590587,19.17,31.76,92.4,99.6
66043,598438,590576,19.83,33.22,92.4,99.6
66065,598301,590329,21.98,37.36,91.3,99.6
66086,598281,590308,22.1,37.57,90.2,99.6
66107,598291,590291,20.86,35.86,89.3,99.7
66128,598271,590286,18.59,31.9,88.8,99.6
66149,598242,590264,15.67,26.86,88.5,99.5
66179,598245,590258,11.5,20.05,88.2,99.5
66201,598261,590280,7.24,13.17,88.2,99.6
66226,598267,590283,2.93,6.24,88.2,99.6
66249,598271,590301,-1.48,-0.78,88.2,99.7
66270,598269,590311,-6.1,-8.23,88.2,99.7
66291,598267,590311,-11.05,-16.47,88.5,99.7
66312,598271,590326,-16.27,-25.59,88.7,99.6
66333,598314,590405,-21.82,-35.35,88.9,99.7
66363,598325,590399,-26.58,-43.4,89.0,99.6
66385,598318,590406,-29.07,-48.08,89.1,99.6
66409,598320,590399,-29.34,-48.5,89.2,99.5
66431,598364,590490,-28.58,-47.29,89.3,99.5
66452,598363,590495,-27.08,-44.77,89.6,99.6
66473,598363,590477,-24.58,-40.3,89.9,99.5
66494,598371,590486,-21.52,-35.16,90.1,99.5
66515,598419,590549,-18.52,-29.87,90.2,99.4
66536,598425,590561,-15.16,-24.2,91.5,99.5
66567,598429,590573,-11.76,-18.41,92.6,99.5
66589,598428,590577,-8.11,-12.45,93.4,99.5
66610,598475,590680,-4.88,-7.59,94.1,99.6
66636,598478,590670,-1.61,-2.37,94.6,99.5
66658,598478,590682,1.52,2.28,95.1,99.4
66679,598479,590690,4.17,6.1,95.4,99.5
66700,598482,590676,6.47,9.68,95.7,99.6
66721,598533,590759,9.01,13.65,95.9,99.5
66742,598529,590772,11.29,16.77,95.5,99.4
66772,598533,590771,13.28,19.58,95.1,99.3
66794,598504,590745,15.24,22.21,94.8,99.3
66818,598511,590746,16.75,24.48,93.3,99.3
66841,598514,590741,18.04,26.79,92.0,99.3
66863,598505,590747,18.56,28.14,90.7,99.3
66884,598508,590766,18.58,28.57,89.7,99.3
66905,598495,590747,18.38,28.54,88.9,99.1
66926,598496,590736,17.75,28.1,88.1,99.3
66952,598483,590725,16.89,26.85,87.3,99.2
66974,598263,590373,17.89,28.48,86.1,99.1
66995,598260,590358,17.39,27.91,84.7,99.2
67017,598266,590377,15.8,25.38,83.5,99.2
67039,598277,590371,13.11,21.75,82.6,99.4
67062,598268,590384,9.87,16.74,82.1,99.3
67083,598284,590417,5.92,10.5,81.9,99.2
67104,598291,590413,1.19,3.21,81.7,99.3
67125,598291,590415,-3.53,-4.21,81.8,99.2
67155,598326,590493,-8.9,-12.87,81.9,99.2
67177,598329,590490,-14.6,-21.89,82.2,99.3
67198,598326,590484,-20.3,-31.49,82.6,99.1
67220,598318,590482,-26.04,-41.24,82.8,99.2
67244,598270,590407,-31.13,-50.01,83.1,99.2
67267,598263,590409,-34.97,-56.74,83.4,99.2
67288,598269,590402,-36.79,-59.95,83.6,99.1
67309,598279,590423,-35.47,-57.98,83.8,99.1
67330,598280,590421,-31.99,-52.4,82.0,99.1
67360,598289,590466,-27.73,-45.65,80.6,99.1
67382,598292,590459,-23.38,-38.56,79.5,99.3
67404,598282,590460,-19.1,-31.52,78.6,99.2
67427,598324,590524,-15.59,-25.76,78.3,99.3
67449,598315,590518,-12.57,-20.69,78.0,99.3
67472,598322,590529,-9.88,-16.13,77.4,99.3
67493,598334,590529,-8.18,-13.05,76.9,99.2
67514,598328,590524,-6.83,-10.61,76.5,99.2
67544,598308,590518,-5.15,-8.04,76.2,99.2
67566,598303,590522,-3.33,-5.09,76.0,99.2
67587,598309,590517,-0.41,-0.19,75.4,99.0
67609,598346,590592,2.14,4.02,75.0,99.0
67632,598347,590592,4.67,8.39,74.6,99.0
67655,598348,590595,6.66,11.93,74.3,99.0
67677,598347,590590,8.6,15.44,74.1,99.0
67698,598345,590595,10.39,18.4,73.9,99.1
67719,598226,590405,13.12,22.65,74.3,99.1
67741,598232,590376,14.62,25.34,74.6,99.2
67762,598209,590367,15.16,26.05,74.7,99.2
67783,598192,590357,15.38,26.09,74.8,99.2
67804,598174,590318,15.35,26.19,75.0,99.2
67825,598184,590318,14.93,25.88,75.2,99.3
67855,598180,590325,14.45,25.08,75.3,99.2
67877,598188,590330,13.63,23.71,75.5,99.3
67898,598217,590400,12.17,20.61,75.6,99.2
67920,598217,590390,9.89,16.52,75.6,99.2
67941,598216,590409,6.4,10.1,75.9,99.2
67963,598230,590426,1.68,1.84,76.3,99.1
67984,598218,590384,-2.53,-5.28,76.6,99.0
68005,598209,590375,-6.26,-11.93,77.1,99.0
68026,598206,590369,-9.24,-17.09,77.5,99.1
68056,598216,590382,-10.72,-19.47,77.8,99.0
68078,598243,590440,-10.9,-19.88,78.0,99.0
68099,598238,590436,-9.73,-18.14,78.2,99.1
68122,598250,590444,-7.74,-14.87,78.3,99.1
68144,598244,590447,-5.17,-10.79,78.5,99.2
68165,598286,590524,-3.03,-7.0,79.0,98.9
68186,598286,590524,-0.75,-3.22,79.4,99.0
68207,598285,590532,1.24,-0.19,79.7,99.2
68228,598286,590528,2.81,2.26,80.0,99.1
68258,598301,590527,3.97,4.01,80.2,99.3
68280,598327,590600,4.68,4.71,80.4,99.3
68302,598327,590595,6.48,7.72,80.1,99.1
68324,598314,590600,8.09,10.31,79.5,99.1
68345,598346,590632,9.34,13.1,79.0,99.1
68366,598333,590636,10.98,16.07,78.6,99.1
68387,598324,590636,12.63,18.93,78.2,99.0
68408,598340,590637,13.77,21.4,78.0,99.0
68438,598331,590641,14.7,23.25,77.8,99.0
68460,598347,590659,15.14,24.45,77.6,99.0
68483,598342,590652,15.44,25.3,79.0,99.1
68506,598339,590652,15.51,25.61,80.1,99.0
68527,598085,590221,17.94,29.98,80.3,99.1
68548,598102,590215,18.55,31.76,80.4,99.3
68569,598078,590215,18.29,31.66,80.4,99.2
68590,598081,590218,17.04,30.31,80.3,99.3
68611,598082,590209,15.37,28.1,80.2,99.3
68641,598123,590284,12.66,23.89,80.4,99.3
68663,598128,590283,9.03,17.98,80.5,99.2
68686,598129,590273,5.22,11.55,80.9,99.2
68708,598122,590285,0.85,3.68,81.4,99.2
68729,598125,590296,-4.39,-5.83,81.8,99.3
68750,598122,590301,-10.62,-16.96,82.1,99.5
68771,598130,590305,-17.41,-28.88,82.3,99.6
68792,598119,590294,-23.9,-40.4,82.5,99.6
68822,598101,590261,-28.98,-49.45,82.7,99.6
68844,598085,590261,-31.69,-54.7,83.1,99.6
68867,598098,590262,-31.69,-54.66,83.6,99.6
68890,598104,590261,-29.13,-50.21,84.0,99.5
68911,598161,590359,-25.89,-44.71,84.4,99.5
68932,598157,590368,-21.92,-38.09,84.6,99.5
68953,598169,590378,-18.54,-32.02,85.3,99.4
68974,598171,590372,-15.61,-26.51,85.9,99.4
68995,598217,590456,-13.63,-22.5,86.9,99.3
69026,598223,590457,-11.81,-18.63,87.7,99.3
69048,598228,590471,-9.64,-14.61,88.4,99.3
69072,598220,590470,-7.4,-10.82,88.3,99.3
69094,598261,590531,-5.5,-7.75,88.3,99.4
69115,598251,590525,-3.01,-3.99,88.3,99.6
69136,598250,590530,-0.11,0.43,88.3,99.6
69157,598230,590491,3.53,6.12,88.3,99.5
69178,598261,590534,7.08,11.6,88.3,99.5
69199,598293,590579,11.27,18.26,87.8,99.7
69229,598289,590599,14.66,23.49,87.3,99.7
69252,598300,590610,17.18,27.5,87.0,99.6
69276,598307,590602,18.91,30.56,86.8,99.7
69298,598290,590584,20.33,32.93,86.6,99.6
69319,598264,590568,21.25,34.39,86.4,99.5
69340,598261,590560,21.15,34.63,86.0,99.5
69361,598250,590538,20.68,34.39,85.5,99.6
69382,598058,590194,21.81,36.8,84.8,99.5
69404,598057,590187,22.18,37.91,84.1,99.7
69434,598061,590187,20.99,36.1,83.5,99.7
69456,598082,590225,19.4,33.34,83.0,99.8
69477,598077,590233,17.97,30.58,82.6,99.7
69503,598086,590220,15.82,27.08,82.5,99.7
69525,598079,590220,12.85,22.23,82.5,99.7
69546,598111,590286,8.32,14.59,82.4,99.7
69566,598121,590286,2.84,5.51,82.4,99.7
69588,598117,590288,-3.26,-4.96,82.3,99.7
69615,598116,590287,-9.91,-16.3,82.3,99.7
69637,598112,590292,-16.22,-27.58,82.7,99.7
69658,598106,590249,-21.83,-37.46,83.1,99.6
