pc_time_ms,emg_timestamp,raw_adc,clean_emg,envelope
63491,17288,1866,17.16,33.8
63491,17293,1929,49.63,34.59
63492,17296,1854,49.95,35.36
63492,17298,1817,39.48,35.57
63492,17300,1795,25.85,35.08
63492,17302,1778,11.25,33.89
63492,17304,1781,1.66,32.28
63492,17307,1774,-7.87,31.06
63493,17309,1776,-14.93,30.25
63493,17311,1802,-13.29,29.4
63493,17314,1829,-5.58,28.21
63493,17316,1859,7.14,27.16
63493,17318,1907,28.76,27.24
63494,17320,1947,54.19,28.59
63494,17322,1943,69.32,30.62
63494,17324,1925,73.74,32.78
63494,17326,1912,73.03,34.79
63494,17329,1898,69.18,36.51
63494,17331,1857,55.65,37.47
63495,17333,1810,34.24,37.31
63495,17335,1795,17.4,36.31
63537,17337,1796,8.49,34.92
63538,17342,1771,-3.11,33.33
63538,17345,1755,-14.32,32.38
63538,17347,1776,-14.79,31.5
63538,17349,1797,-8.78,30.36
63538,17351,1817,0.45,28.87
63538,17353,1836,10.76,27.96
63539,17355,1846,18.48,27.49
63539,17357,1856,24.07,27.32
63539,17359,1862,26.9,27.3
63539,17362,1853,23.57,27.11
63540,17364,1826,11.16,26.31
63540,17366,1797,-7.26,25.36
63540,17368,1788,-22.85,25.24
63540,17370,1806,-27.51,25.35
63540,17372,1820,-25.2,25.34
63540,17374,1853,-11.91,24.67
63541,17376,1884,8.56,23.86
63541,17378,1919,35.16,24.43
63542,17380,1932,59.15,26.17
63542,17382,1908,69.95,28.35
63587,17384,1880,70.22,30.45
63588,17389,1832,56.94,31.77
63588,17393,1788,35.25,31.95
63588,17395,1791,21.51,31.42
63588,17397,1806,16.24,30.66
63589,17399,1831,19.11,30.09
63589,17401,1829,18.84,29.52
63589,17403,1810,10.93,28.59
63589,17406,1803,1.31,27.23
63589,17408,1802,-7.62,26.25
63590,17410,1805,-14.62,25.67
63590,17412,1809,-19.6,25.36
63590,17414,1823,-19.68,25.08
63590,17417,1843,-14.08,24.53
63590,17419,1869,-2.26,23.42
63590,17421,1911,19.1,23.2
63591,17423,1937,42.5,24.17
63591,17425,1917,53.76,25.65
63591,17427,1881,52.24,26.97
63591,17429,1858,46.15,27.93
63591,17431,1843,39.41,28.51
63634,17433,1847,37.78,28.97
63635,17438,1838,35.32,29.29
63635,17441,1835,33.59,29.5
63635,17443,1829,30.81,29.57
63635,17445,1822,26.38,29.41
63636,17447,1812,19.31,28.9
63636,17449,1809,12.06,28.06
63636,17451,1820,8.52,27.09
63637,17454,1841,10.28,26.25
63637,17456,1866,16.79,25.77
63637,17458,1888,25.73,25.77
63637,17460,1932,43.23,26.64
63637,17462,1976,66.96,28.66
63638,17464,1942,72.02,30.83
63638,17466,1881,57.07,32.14
63638,17468,1821,29.75,32.02
63638,17470,1779,0.34,30.44
63638,17472,1772,-19.3,29.88
63639,17474,1795,-22.96,29.53
63639,17476,1840,-9.27,28.52
63639,17478,1885,15.71,27.88
63641,17480,1885,34.08,28.19
63641,17485,1873,43.53,28.96
63690,17487,1863,46.72,29.84
63690,17494,1901,59.36,31.32
63690,17496,1911,69.29,33.22
63690,17498,1880,64.57,34.79
63691,17500,1822,41.58,35.13
63691,17502,1794,15.36,34.14
63691,17504,1801,-2.21,32.54
63691,17506,1824,-8.68,31.35
63691,17508,1841,-8.98,30.23
63691,17510,1851,-6.69,29.05
63692,17513,1864,-1.24,27.66
63692,17515,1876,6.55,26.61
63692,17517,1880,13.96,25.97
63692,17520,1832,5.88,24.97
63692,17522,1790,-10.56,24.25
63692,17524,1788,-20.42,24.06
63692,17526,1823,-14.71,23.59
63693,17528,1876,6.65,22.74
63693,17530,1920,35.33,23.37
63693,17532,1928,57.47,25.08
63693,17534,1898,63.11,26.98
63696,17536,1865,56.17,28.44
63696,17541,1852,46.4,29.34
63743,17544,1872,44.43,30.09
63744,17549,1879,43.72,30.77
63745,17551,1841,30.35,30.75
63745,17553,1800,7.68,29.6
63745,17555,1768,-18.22,29.03
63745,17557,1767,-36.54,29.4
63745,17559,1793,-41.21,29.99
63746,17561,1825,-34.53,30.22
63746,17563,1874,-14.87,29.45
63746,17565,1935,17.24,28.84
63746,17567,1982,53.54,30.08
63747,17569,1969,74.58,32.3
63747,17571,1897,67.6,34.07
63747,17573,1825,41.83,34.46
63747,17576,1797,16.82,33.57
63747,17578,1803,2.69,32.03
63747,17580,1820,-0.82,30.47
63748,17582,1830,0.52,28.97
63748,17584,1825,0.26,27.54
63748,17586,1808,-5.1,26.41
63748,17588,1800,-11.58,25.67
63749,17590,1796,-17.93,25.28
63749,17594,1796,-23.24,25.18
63798,17596,1818,-21.4,24.99
63798,17602,1859,-9.13,24.2
63798,17604,1848,-5.42,23.26
63799,17606,1823,-11.57,22.68
63799,17608,1818,-18.06,22.45
63799,17610,1844,-15.03,22.07
63799,17612,1876,-3.35,21.14
63799,17614,1922,18.73,21.02
63800,17616,1929,36.41,21.79
63800,17618,1914,44.74,22.94
63800,17622,1891,44.56,24.02
63800,17624,1873,40.31,24.83
63800,17626,1841,29.22,25.05
63801,17628,1795,9.29,24.26
63801,17630,1761,-13.12,23.71
63801,17632,1745,-32.04,24.12
63801,17634,1770,-36.68,24.75
63802,17636,1801,-30.42,25.03
63802,17638,1839,-15.34,24.55
63802,17640,1866,1.73,23.41
63802,17642,1884,16.89,23.08
63843,17644,1920,35.84,23.72
63843,17649,1832,20.01,23.53
63843,17652,1777,-9.15,22.82
63844,17654,1786,-27.49,23.05
63844,17656,1824,-29.15,23.35
63844,17658,1831,-28.21,23.6
63844,17661,1822,-29.79,23.91
63845,17663,1801,-36.14,24.52
63845,17665,1794,-41.07,25.35
63845,17667,1804,-39.63,26.06
63845,17669,1816,-33.18,26.42
63845,17671,1804,-30.64,26.63
63845,17673,1769,-37.91,27.19
63846,17675,1725,-54.83,28.57
63846,17677,1714,-68.76,30.58
63846,17679,1723,-75.1,32.81
63846,17681,1747,-72.36,34.79
63846,17683,1783,-60.45,36.07
63846,17685,1837,-37.52,36.14
63846,17687,1893,-6.99,34.68
63850,17690,1961,31.94,34.55
63850,17694,2025,75.24,36.58
63898,17696,1960,82.9,38.9
63899,17702,1719,14.21,37.66
63899,17704,1704,-37.11,37.63
63899,17706,1735,-61.63,38.83
63900,17708,1773,-65.07,40.15
63900,17710,1776,-64.25,41.35
63900,17712,1774,-61.85,42.38
63900,17714,1793,-52.13,42.86
63901,17717,1824,-34.16,42.43
63901,17719,1812,-24.04,41.51
63901,17721,1796,-21.06,40.49
63901,17725,1817,-12.44,39.08
63901,17727,1835,-1.57,37.21
63901,17729,1859,11.99,35.95
63902,17731,1884,27.14,35.51
63902,17733,1888,36.67,35.57
63902,17735,1853,30.56,35.32
63902,17737,1793,6.52,33.88
63902,17739,1744,-25.87,33.48
63903,17741,1722,-55.17,34.56
63944,17744,1731,-72.37,36.45
63944,17750,1844,-49.62,37.11
63944,17752,1872,-25.06,36.51
63944,17754,1874,-6.94,35.03
63944,17756,1855,0.64,33.31
63945,17758,1820,-3.56,31.82
63945,17760,1776,-18.31,31.15
63945,17762,1712,-46.09,31.89
63945,17764,1680,-73.07,33.95
63945,17766,1698,-84.61,36.48
63945,17768,1737,-79.78,38.65
63946,17770,1773,-65.34,39.98
63946,17773,1812,-44.19,40.19
63946,17775,1855,-17.96,39.08
63946,17777,1850,-3.25,37.29
63946,17779,1841,2.13,35.53
63947,17781,1828,0.0,33.76
63947,17783,1814,-7.27,32.43
63947,17785,1789,-20.88,31.86
63947,17787,1758,-39.98,32.26
63951,17789,1749,-55.51,33.42
63952,17793,1836,-39.17,33.71
63952,17795,1862,-19.19,32.99
63999,17798,1859,-5.26,31.6
64000,17804,1716,-37.27,31.88
64000,17806,1698,-62.56,33.42
64000,17808,1699,-77.46,35.62
64000,17810,1709,-82.76,37.98
64000,17812,1735,-77.14,39.93
64001,17814,1771,-61.75,41.02
64001,17816,1798,-43.18,41.13
64001,17818,1833,-20.78,40.11
64001,17821,1861,1.46,38.18
64001,17823,1877,19.51,37.25
64001,17826,1809,9.27,35.85
64002,17828,1737,-21.15,35.11
64002,17830,1699,-54.51,36.08
64002,17832,1679,-83.82,38.47
64002,17834,1678,-104.0,41.75
64002,17836,1699,-110.82,45.2
64002,17838,1732,-104.58,48.17
64003,17841,1766,-88.95,50.21
64003,17843,1777,-73.79,51.39
64007,17845,1768,-64.95,52.07
64007,17849,1686,-82.34,53.58
64007,17851,1662,-100.05,55.9
64052,17854,1678,-106.0,58.41
64052,17858,1724,-95.22,60.25
64052,17860,1750,-79.55,61.21
64052,17862,1764,-64.66,61.39
64053,17865,1740,-62.18,61.43
64053,17867,1732,-63.6,61.53
64053,17869,1727,-66.94,61.8
64053,17871,1753,-62.31,61.83
64053,17873,1787,-49.87,61.23
64054,17875,1821,-32.09,59.77
64054,17877,1838,-15.65,57.57
64054,17879,1833,-6.48,55.01
64054,17881,1804,-9.07,52.72
64054,17883,1755,-25.13,51.34
64055,17885,1730,-42.58,50.9
64055,17887,1716,-57.19,51.21
64055,17889,1713,-66.27,51.97
64055,17892,1745,-61.03,52.42
64055,17894,1781,-45.07,52.05
64055,17896,1810,-24.37,50.67
64058,17898,1835,-2.2,48.25
64059,17902,1827,10.49,46.36
64059,17904,1781,4.87,44.28
64106,17907,1712,-20.34,43.09
64106,17911,1680,-47.81,43.32
64106,17913,1696,-62.39,44.28
64107,17915,1738,-60.47,45.09
64107,17917,1802,-40.86,44.87
64107,17919,1854,-12.97,43.28
64107,17921,1838,0.06,41.12
64107,17924,1829,5.3,39.33
64107,17926,1843,12.54,37.99
64108,17929,1883,29.34,37.56
64108,17931,1835,26.6,37.01
64108,17933,1808,17.4,36.03
64108,17935,1786,5.79,34.52
64108,17937,1757,-9.19,33.25
64108,17939,1729,-25.96,32.88
64109,17941,1710,-41.21,33.3
64109,17943,1713,-49.02,34.09
64109,17945,1739,-45.29,34.65
64109,17947,1776,-31.06,34.47
64109,17950,1809,-11.65,33.33
64112,17952,1841,10.22,32.17
64112,17956,1873,33.11,32.22
64160,17959,1866,44.51,32.83
64160,17964,1829,38.97,33.14
64160,17966,1840,36.51,33.31
64160,17969,1850,36.2,33.45
64161,17971,1837,30.94,33.33
64161,17973,1809,18.44,32.58
64161,17975,1792,5.03,31.2
64161,17977,1795,-2.31,29.76
64161,17979,1815,0.11,28.28
64161,17981,1840,10.94,27.41
64162,17983,1846,21.86,27.13
64162,17985,1834,27.34,27.14
64162,17987,1793,20.23,26.8
64162,17989,1768,9.13,25.91
64162,17991,1777,5.17,24.88
64162,17993,1818,15.15,24.39
64162,17995,1858,33.63,24.85
64163,17998,1877,50.9,26.15
64163,18000,1872,59.56,27.82
64163,18002,1846,55.74,29.22
64163,18004,1818,42.8,29.9
64207,18006,1797,25.95,29.7
64208,18010,1827,22.11,29.32
64208,18013,1854,26.57,29.18
64208,18015,1885,38.25,29.64
64208,18017,1923,57.32,31.02
64209,18019,1946,77.25,33.33
64209,18021,1942,90.04,36.17
64209,18023,1909,89.65,38.84
64209,18025,1845,71.4,40.47
64209,18027,1777,40.23,40.46
64210,18031,1745,11.38,39.0
64210,18033,1758,-2.36,37.17
64210,18035,1777,-4.38,35.53
64210,18037,1810,5.16,34.01
64211,18039,1839,20.54,33.34
64211,18041,1841,30.94,33.22
64211,18043,1837,35.41,33.33
64211,18045,1834,35.61,33.44
64211,18047,1823,30.2,33.28
64212,18049,1821,23.6,32.8
64212,18051,1799,10.34,31.67
64255,18053,1810,2.88,30.24
64255,18059,1842,6.15,29.03
64256,18062,1836,5.84,27.87
64256,18064,1842,7.33,26.84
64256,18066,1867,16.37,26.32
64256,18068,1881,27.74,26.39
64256,18070,1856,29.4,26.54
64257,18072,1819,21.22,26.28
64257,18074,1784,7.19,25.32
64257,18076,1765,-5.92,24.35
64257,18078,1765,-12.87,23.78
64257,18080,1791,-8.26,23.0
64257,18082,1829,7.14,22.21
64257,18084,1839,20.62,22.13
64258,18086,1823,24.2,22.23
64258,18088,1809,21.03,22.17
64258,18091,1807,16.44,21.89
64258,18093,1807,11.22,21.35
64258,18095,1799,3.12,20.44
64258,18097,1794,-5.87,19.71
64259,18099,1768,-21.41,19.8
64261,18101,1775,-30.94,20.35
64311,18105,1841,-18.1,20.24
64311,18113,1910,11.28,19.79
64311,18115,1878,21.95,19.9
64312,18117,1841,18.91,19.85
64312,18119,1796,4.73,19.1
64312,18121,1771,-10.54,18.67
64312,18124,1757,-22.93,18.88
64312,18126,1755,-29.72,19.42
64312,18128,1761,-30.55,19.98
64313,18130,1779,-24.2,20.19
64313,18133,1804,-11.56,19.76
64313,18135,1807,-2.03,18.87
64313,18137,1816,6.44,18.25
64313,18139,1819,11.73,17.92
64313,18142,1809,10.48,17.55
64313,18144,1809,7.54,17.05
64314,18146,1803,1.62,16.28
64314,18148,1819,0.47,15.49
64314,18150,1823,-0.7,14.75
64314,18152,1838,1.9,14.11
64314,18154,1844,4.92,13.65
64357,18156,1840,5.85,13.26
64357,18161,1811,-1.52,12.67
64357,18163,1823,-1.59,12.12
64358,18166,1830,2.23,11.62
64358,18168,1839,9.5,11.52
64358,18170,1847,18.84,11.88
64358,18172,1841,25.17,12.55
64358,18174,1830,27.62,13.3
64358,18176,1809,23.99,13.83
64359,18178,1794,17.54,14.02
64359,18181,1808,17.32,14.19
64359,18183,1824,21.34,14.54
64359,18185,1809,18.36,14.73
64359,18187,1801,12.31,14.61
64359,18189,1789,2.76,14.02
64360,18191,1768,-11.91,13.91
64360,18193,1751,-28.68,14.65
64360,18195,1748,-42.33,16.04
64360,18197,1758,-49.54,17.71
64360,18199,1786,-46.51,19.15
64360,18201,1821,-33.99,19.89
64408,18203,1838,-20.07,19.9
64408,18208,1810,-18.33,19.82
64408,18214,1741,-36.74,20.67
64409,18216,1751,-44.67,21.87
64409,18218,1779,-39.84,22.77
64409,18220,1791,-31.22,23.19
64409,18222,1791,-23.85,23.22
64409,18224,1804,-13.78,22.75
64410,18226,1807,-5.36,21.88
64410,18228,1807,0.53,20.81
64410,18231,1808,4.53,20.0
64410,18233,1798,3.5,19.17
64410,18236,1781,-3.36,18.38
64410,18238,1761,-15.23,18.23
64410,18240,1728,-34.44,19.04
64411,18242,1708,-54.56,20.81
64411,18244,1702,-70.87,23.32
64411,18246,1709,-80.4,26.17
64411,18248,1757,-72.75,28.5
64411,18250,1826,-46.97,29.42
64412,18252,1874,-15.1,28.71
64456,18254,1883,9.27,27.73
64456,18260,1817,6.24,26.66
64457,18263,1786,-4.48,25.55
64457,18265,1755,-20.0,25.27
64457,18267,1742,-33.04,25.66
64457,18269,1743,-40.03,26.38
64457,18271,1767,-36.07,26.87
64458,18273,1801,-21.95,26.62
64458,18275,1822,-5.3,25.55
64458,18277,1827,7.72,24.66
64458,18279,1812,11.77,24.02
64458,18281,1808,12.65,23.45
64458,18283,1808,12.29,22.89
64459,18285,1819,14.19,22.46
64459,18288,1814,12.74,21.97
64459,18290,1810,9.36,21.34
64459,18292,1822,9.65,20.75
64459,18294,1837,13.57,20.39
64460,18296,1824,11.84,19.97
64460,18298,1787,-0.55,19.0
64460,18300,1756,-17.91,18.94
64505,18302,1728,-37.27,19.86
64505,18308,1809,-24.94,20.11
64506,18310,1861,0.21,19.12
64506,18312,1857,17.04,19.01
64506,18314,1831,21.43,19.13
64507,18316,1792,13.3,18.84
64507,18318,1754,-3.13,18.06
64507,18320,1737,-18.99,18.1
64507,18322,1724,-33.46,18.87
64507,18324,1724,-43.28,20.09
64507,18327,1722,-50.84,21.63
64508,18329,1736,-52.32,23.16
64508,18331,1781,-40.63,24.04
64508,18333,1836,-17.28,23.7
64508,18335,1859,4.16,22.72
64508,18338,1835,10.16,22.09
64508,18340,1800,2.6,21.12
64509,18342,1789,-6.49,20.39
64509,18344,1811,-6.19,19.68
64509,18347,1807,-6.84,19.04
64509,18349,1808,-6.21,18.39
64552,18352,1799,-7.36,17.84
64552,18356,1786,-10.66,17.48
64552,18358,1798,-7.78,17.0
64553,18360,1807,-1.66,16.23
64553,18362,1803,2.53,15.55
64553,18364,1779,-0.91,14.81
64554,18366,1773,-4.47,14.3
64554,18369,1775,-6.12,13.89
64554,18371,1791,-2.7,13.33
64554,18373,1827,9.71,13.15
64555,18375,1851,24.16,13.7
64555,18377,1858,34.57,14.74
64555,18379,1839,34.3,15.72
64555,18381,1812,24.47,16.16
64556,18383,1787,9.1,15.8
64556,18385,1769,-7.47,15.39
64556,18387,1749,-24.93,15.86
64556,18389,1778,-27.76,16.46
64556,18392,1824,-15.19,16.4
64557,18394,1857,4.1,15.78
64557,18396,1862,19.62,15.97
64560,18398,1854,28.69,16.61
64631,18402,1779,13.29,16.44
64631,18411,1728,-11.42,16.19
64632,18413,1751,-20.17,16.39
64632,18415,1798,-11.11,16.13
64632,18418,1842,8.7,15.76
64632,18420,1885,34.94,16.71
64632,18422,1917,61.66,18.96
64632,18424,1879,67.23,21.37
64633,18426,1830,54.94,23.05
64633,18428,1781,30.63,23.43
64633,18430,1770,9.84,22.75
64633,18432,1765,-6.47,21.94
64633,18434,1747,-23.33,22.01
64634,18436,1744,-35.75,22.69
64634,18439,1771,-35.88,23.35
64634,18441,1787,-30.84,23.73
64634,18443,1792,-25.51,23.82
64634,18445,1790,-22.04,23.73
64635,18448,1775,-23.69,23.73
64635,18450,1751,-31.49,24.12
64655,18452,1750,-36.51,24.73
64656,18456,1771,-33.1,25.15
64656,18459,1804,-20.5,24.92
64656,18461,1829,-4.33,23.89
64657,18463,1850,12.81,23.34
64657,18465,1865,28.56,23.6
64657,18467,1878,42.61,24.55
64658,18469,1880,52.12,25.93
64658,18471,1871,55.28,27.39
64658,18473,1841,47.96,28.42
64658,18475,1814,34.69,28.74
64658,18477,1793,19.48,28.27
64659,18479,1776,4.43,27.08
64659,18481,1772,-6.41,26.05
64659,18484,1762,-16.08,25.55
64659,18486,1777,-17.47,25.15
64659,18489,1809,-8.28,24.3
64659,18491,1842,8.13,23.49
64659,18493,1854,22.78,23.46
64660,18495,1838,27.54,23.66
64660,18497,1820,24.82,23.72
64660,18499,1824,23.56,23.71
64662,18501,1852,30.48,24.05
64710,18505,1871,40.23,24.86
64711,18513,1772,16.51,24.44
64711,18515,1787,4.62,23.45
64711,18517,1826,8.19,22.69
64712,18519,1841,15.18,22.31
64712,18521,1840,19.76,22.18
64712,18523,1830,20.07,22.08
64712,18525,1813,15.5,21.75
64712,18528,1809,11.61,21.24
64713,18530,1806,8.52,20.61
64713,18532,1796,3.87,19.77
64713,18534,1825,9.8,19.27
64713,18536,1910,39.54,20.28
64714,18538,1936,67.34,22.64
64714,18541,1903,75.81,25.3
64714,18543,1838,61.45,27.1
64714,18545,1800,39.84,27.74
64714,18548,1790,21.9,27.45
64715,18550,1800,12.62,26.71
64715,18552,1823,13.19,26.03
64715,18554,1851,21.91,25.83
64718,18556,1875,34.87,26.28
64718,18561,1909,53.61,27.64
64718,18563,1902,63.84,29.45
64765,18565,1884,65.01,31.23
64765,18570,1753,26.23,30.98
64765,18573,1739,-4.13,29.64
64766,18575,1754,-19.79,29.15
64766,18577,1786,-20.26,28.7
64766,18579,1824,-8.75,27.71
64766,18581,1851,7.35,26.69
64767,18583,1869,23.59,26.53
64767,18585,1879,37.26,27.07
64767,18587,1889,49.01,28.17
64767,18589,1891,56.95,29.61
64767,18591,1872,56.0,30.93
64768,18593,1861,51.54,31.96
64768,18595,1852,45.49,32.63
64768,18597,1833,35.57,32.78
64768,18600,1804,20.24,32.15
64768,18602,1778,2.4,30.67
64769,18604,1776,-9.77,29.62
64769,18606,1790,-13.22,28.8
64769,18608,1825,-4.52,27.59
64769,18610,1863,13.09,26.86
64813,18612,1885,31.62,27.1
64813,18616,1909,51.08,28.3
64814,18619,1878,54.4,29.6
64814,18621,1851,47.91,30.52
64814,18623,1816,32.43,30.61
64814,18625,1804,17.94,29.98
64814,18627,1809,9.39,28.95
64814,18629,1837,11.89,28.1
64815,18631,1860,20.44,27.72
64815,18633,1873,30.07,27.83
64815,18635,1879,38.31,28.36
64815,18637,1880,44.14,29.15
64815,18640,1871,45.36,29.96
64815,18642,1849,39.63,30.44
64816,18645,1836,32.01,30.52
64816,18647,1830,25.3,30.26
64816,18649,1827,20.15,29.75
64816,18651,1824,16.06,29.07
64817,18653,1824,13.5,28.29
64817,18655,1846,18.48,27.8
64817,18657,1880,31.99,28.01
64861,18659,1881,41.12,28.66
64861,18665,1817,27.62,28.61
64861,18668,1819,18.61,28.11
64862,18670,1826,14.18,27.42
64862,18672,1831,12.3,26.66
64862,18674,1835,11.86,25.92
64862,18676,1848,15.16,25.38
64862,18678,1870,23.74,25.3
64863,18680,1879,32.02,25.64
64863,18682,1864,32.96,26.0
64863,18684,1841,26.65,26.03
64864,18686,1811,13.51,25.41
64864,18688,1779,-4.65,24.37
64864,18690,1781,-15.82,23.94
64864,18693,1807,-14.99,23.5
64864,18695,1839,-4.31,22.54
64865,18697,1846,5.32,21.68
64865,18699,1848,12.49,21.22
64865,18701,1854,19.0,21.1
64865,18703,1884,32.06,21.65
64865,18705,1903,46.09,22.87
64910,18707,1903,54.94,24.48
64910,18712,1874,51.56,25.83
64910,18715,1851,41.81,26.63
64911,18717,1837,30.67,26.83
64911,18719,1828,20.33,26.51
64911,18721,1825,12.57,25.81
64911,18723,1830,9.11,24.98
64911,18725,1833,8.06,24.13
64912,18727,1822,4.47,23.15
64912,18729,1808,-1.77,22.08
64912,18731,1812,-4.43,21.2
64912,18733,1825,-2.08,20.24
64912,18735,1837,3.2,19.39
64912,18737,1865,15.07,19.17
64913,18739,1894,31.46,19.79
64913,18742,1895,42.3,20.91
64913,18744,1859,38.17,21.77
64913,18747,1814,21.24,21.75
64914,18749,1805,6.67,20.99
64914,18752,1798,-5.49,20.22
64914,18754,1794,-14.91,19.95
64956,18756,1834,-9.13,19.41
64957,18761,1904,15.97,19.24
64957,18763,1887,27.93,19.67
64957,18765,1851,25.23,19.95
64957,18767,1807,10.28,19.47
64957,18769,1770,-10.7,19.03
64958,18771,1767,-25.4,19.35
64958,18773,1783,-30.06,19.88
64958,18775,1822,-21.12,19.95
64958,18778,1862,-2.86,19.09
64958,18780,1893,18.7,19.07
64958,18782,1903,35.91,19.91
64959,18784,1899,45.76,21.21
64959,18786,1888,48.47,22.57
64959,18788,1864,42.49,23.57
64959,18790,1830,27.82,23.78
64959,18792,1806,10.51,23.12
64959,18794,1800,-2.88,22.1
64960,18796,1801,-11.31,21.56
64960,18798,1810,-13.86,21.18
64960,18800,1826,-10.29,20.63
64961,18802,1844,-2.07,19.71
65009,18807,1837,1.66,18.8
65010,18814,1808,-4.4,18.08
65010,18816,1797,-11.75,17.77
65010,18818,1794,-17.65,17.76
65010,18820,1809,-17.25,17.74
65011,18822,1813,-15.98,17.65
65011,18824,1810,-16.34,17.58
65011,18826,1798,-20.56,17.73
65011,18828,1795,-24.68,18.08
65012,18830,1807,-24.2,18.38
65012,18832,1838,-14.83,18.21
65012,18834,1856,-3.34,17.46
65013,18837,1873,9.34,17.06
65013,18839,1877,18.98,17.15
65013,18841,1871,23.69,17.48
65013,18843,1854,21.91,17.7
65013,18845,1829,13.55,17.49
65014,18847,1804,0.95,16.67
65014,18850,1773,-16.15,16.64
65014,18852,1778,-25.36,17.08
65017,18854,1792,-26.56,17.55
65017,18859,1847,-10.23,17.18
65017,18861,1866,6.82,16.67
65061,18864,1851,13.76,16.52
65061,18868,1774,-5.07,15.95
65061,18870,1727,-32.41,16.77
65062,18873,1694,-61.26,19.0
65062,18875,1686,-83.56,22.22
65062,18877,1708,-92.39,25.73
65062,18879,1744,-87.91,28.84
65062,18881,1785,-73.04,31.05
65063,18883,1824,-51.84,32.09
65063,18885,1855,-28.81,31.93
65063,18887,1855,-13.84,31.02
65063,18889,1825,-13.14,30.13
65063,18891,1782,-25.65,29.9
65064,18893,1749,-43.64,30.59
65064,18895,1747,-55.53,31.84
65064,18897,1773,-54.56,32.97
65064,18899,1806,-42.63,33.46
65064,18902,1831,-25.75,33.07
65064,18904,1842,-9.95,31.92
65065,18906,1845,2.44,30.44
65109,18908,1840,9.8,29.41
65109,18912,1821,9.26,28.4
65109,18915,1807,4.61,27.21
65109,18917,1803,-0.02,25.85
65110,18919,1797,-5.41,24.83
65110,18921,1787,-12.65,24.22
65110,18923,1771,-23.02,24.16
65110,18925,1774,-29.81,24.44
65110,18927,1789,-30.51,24.75
65111,18929,1806,-26.45,24.83
65111,18931,1814,-21.79,24.68
65111,18933,1822,-16.59,24.28
65111,18935,1821,-13.55,23.74
65112,18937,1839,-6.07,22.86
65112,18939,1863,6.43,22.03
65112,18942,1885,21.86,22.03
65112,18944,1877,30.4,22.44
65112,18946,1872,35.28,23.09
65113,18948,1852,33.29,23.6
65113,18950,1832,26.72,23.75
65113,18953,1797,12.59,23.19
65160,18955,1776,-2.48,22.16
65160,18961,1825,2.72,21.19
65160,18963,1860,17.14,20.98
65161,18965,1886,34.65,21.67
65161,18968,1896,49.0,23.03
65161,18970,1885,54.54,24.61
65161,18972,1881,56.0,26.18
65162,18974,1856,48.33,27.29
65162,18976,1820,31.27,27.49
65162,18978,1790,9.89,26.61
65162,18980,1775,-9.56,25.75
65163,18982,1774,-23.18,25.63
65163,18984,1785,-28.97,25.79
65163,18986,1820,-22.07,25.61
65163,18988,1853,-7.1,24.68
65163,18990,1869,8.19,23.86
65164,18992,1881,22.44,23.79
65164,18994,1884,33.23,24.26
65164,18997,1882,40.15,25.05
65164,18999,1873,42.31,25.92
65164,19001,1851,37.37,26.49
65165,19003,1832,28.54,26.59
