pc_time_ms,emg_raw,emg_clean,emg_env,emg_ts,ppg_red_raw,ppg_ir_raw,ppg_red,ppg_ir,ppg_ts
148161,0,0.0,0.0,48369,15911,10728,2.17,1.71,48256
148364,0,0.0,0.0,48471,15907,10728,-3.26,0.66,48359
148364,0,0.0,0.0,48575,15917,10729,5.96,0.46,48462
148474,0,0.0,0.0,48677,15915,10732,2.37,3.09,48565
148475,0,0.0,0.0,48780,15911,10726,-0.64,-2.76,48667
148679,0,0.0,0.0,48881,15905,10723,-5.16,-3.05,48769
148679,0,0.0,0.0,48984,15914,10727,2.22,-3.03,48871
148882,0,0.0,0.0,49086,15909,10714,-0.7,-11.05,48974
148882,0,0.0,0.0,49189,15910,10728,-0.22,-0.13,49076
149184,0,0.0,0.0,49291,15911,10733,0.91,4.44,49179
149184,0,0.0,0.0,49394,15916,10726,4.25,0.09,49281
149388,0,0.0,0.0,49496,15913,10727,2.21,0.14,49384
149389,0,0.0,0.0,49599,15931,10731,14.46,1.88,49486
149594,0,0.0,0.0,49700,15906,10726,-4.62,-1.28,49588
149594,0,0.0,0.0,49803,15901,10729,-7.75,1.76,49690
149798,0,0.0,0.0,49904,15912,10726,1.33,-0.79,49792
149798,0,0.0,0.0,50007,15914,10725,2.27,-1.52,49894
150003,0,0.0,0.0,50109,15914,10720,2.31,-4.09,49997
150003,0,0.0,0.0,50212,15911,10726,0.22,-0.07,50099
150208,0,0.0,0.0,50314,15906,10728,-4.44,1.27,50202
150208,0,0.0,0.0,50417,15914,10728,2.75,0.43,50304
150414,0,0.0,0.0,50519,15902,10723,-7.07,-2.15,50407
150414,0,0.0,0.0,50622,15916,10733,2.41,5.98,50509
150617,0,0.0,0.0,50723,15913,10728,0.44,1.23,50611
150617,0,0.0,0.0,50826,15920,10722,4.97,-3.7,50713
150823,0,0.0,0.0,50928,15919,10728,3.98,1.39,50816
150823,0,0.0,0.0,51031,15914,10726,-1.39,-0.44,50918
151027,0,0.0,0.0,51133,15918,10725,4.3,-0.07,51021
151027,0,0.0,0.0,51236,15910,10724,-2.78,-0.65,51123
151232,0,0.0,0.0,51338,15915,10731,1.39,3.65,51226
151232,0,0.0,0.0,51441,15909,10724,-2.53,-0.87,51328
151436,0,0.0,0.0,51543,15916,10712,1.93,-8.59,51431
151436,0,0.0,0.0,51647,15912,10721,-1.26,-0.85,51534
151641,0,0.0,0.0,51749,15913,10723,-0.13,-1.06,51637
151641,0,0.0,0.0,51852,15905,10727,-4.25,1.56,51739
151846,0,0.0,0.0,51954,15913,10730,1.26,5.29,51842
151846,0,0.0,0.0,52057,15911,10723,-1.13,0.14,51944
152051,0,0.0,0.0,52159,15919,10726,4.34,1.41,52047
152052,0,0.0,0.0,52262,15914,10725,-1.27,0.58,52149
152256,0,0.0,0.0,52364,15922,10726,5.88,1.37,52252
152256,0,0.0,0.0,52467,15910,10726,-1.84,0.43,52354
152461,0,0.0,0.0,52569,15911,10723,-1.69,-0.89,52457
152461,0,0.0,0.0,52672,15920,10719,5.77,-4.68,52559
152665,0,0.0,0.0,52773,15917,10724,1.35,-0.83,52661
152665,0,0.0,0.0,52876,15916,10724,2.42,-2.39,52763
152870,0,0.0,0.0,52978,15927,10725,9.53,-0.1,52866
152870,0,0.0,0.0,53082,15915,10736,-2.79,6.43,52969
153075,0,0.0,0.0,53183,15906,10715,-5.62,-6.14,53071
153075,0,0.0,0.0,53286,15913,10726,-0.74,2.13,53173
153280,0,0.0,0.0,53387,15916,10725,1.32,2.57,53275
153280,0,0.0,0.0,53490,15915,10709,3.21,-10.82,53377
153409,0,0.0,0.0,53592,15913,10726,-0.23,0.43,53480
153409,0,0.0,0.0,53695,15922,10723,5.58,-0.19,53582
153591,0,0.0,0.0,53797,15910,10724,-2.54,1.73,53685
153591,0,0.0,0.0,53900,15912,10724,-0.2,1.29,53787
153798,0,0.0,0.0,54002,15912,10723,-1.66,-0.37,53890
153798,0,0.0,0.0,54106,15919,10718,2.93,-2.4,53993
154100,0,0.0,0.0,54208,15926,10729,6.86,4.87,54096
154100,0,0.0,0.0,54311,15912,10722,-2.43,-0.74,54198
154304,0,0.0,0.0,54413,15911,10724,-1.67,2.02,54301
154304,0,0.0,0.0,54516,15910,10720,-3.04,-1.47,54403
154509,0,0.0,0.0,54618,15918,10712,4.1,-6.26,54506
154509,0,0.0,0.0,54721,15909,10724,-2.75,0.18,54608
154714,0,0.0,0.0,54823,15917,10729,1.5,5.3,54711
154714,0,0.0,0.0,54926,15906,10731,-4.93,5.1,54813
154919,0,0.0,0.0,55028,15919,10724,4.41,0.91,54916
154920,0,0.0,0.0,55131,15911,10726,-0.56,1.24,55018
155066,0,0.0,0.0,55233,15918,10713,2.61,-8.11,55121
155067,0,0.0,0.0,55336,15916,10720,2.27,-1.59,55223
155234,0,0.0,0.0,55437,15910,10723,-2.41,-0.35,55325
155235,0,0.0,0.0,55540,15908,10726,-4.44,1.88,55428
155465,0,0.0,0.0,55643,15919,10720,5.5,-1.48,55531
155465,0,0.0,0.0,55747,15911,10728,-1.07,2.99,55634
155739,0,0.0,0.0,55849,15915,10719,2.07,-1.62,55737
155739,0,0.0,0.0,55952,15909,10721,-1.23,-1.4,55839
155906,0,0.0,0.0,56055,15913,10725,0.19,0.92,55943
155906,0,0.0,0.0,56158,15916,10717,2.1,-5.57,56045
156148,0,0.0,0.0,56260,15916,10723,1.88,-1.64,56148
156148,0,0.0,0.0,56363,15919,10722,3.49,-1.32,56250
156352,0,0.0,0.0,56465,15909,10718,-4.73,-3.5,56353
156352,0,0.0,0.0,56568,15922,10719,4.07,-2.08,56455
156557,0,0.0,0.0,56670,15916,10717,0.76,-3.83,56558
156557,0,0.0,0.0,56773,15914,10723,-0.92,0.27,56660
156761,0,0.0,0.0,56874,15917,10728,0.3,5.46,56762
156762,0,0.0,0.0,56977,15915,10721,0.76,-1.46,56864
156967,0,0.0,0.0,57079,15914,10725,0.21,1.92,56967
156967,0,0.0,0.0,57182,15931,10723,9.94,0.57,57069
157172,0,0.0,0.0,57284,15913,10714,-3.11,-5.98,57172
157172,0,0.0,0.0,57387,15913,10719,-3.36,-2.57,57274
157376,0,0.0,0.0,57489,15916,10720,0.61,-1.4,57377
157376,0,0.0,0.0,57592,15912,10724,-2.83,0.92,57479
157581,0,0.0,0.0,57693,15921,10724,3.04,0.44,57581
157581,0,0.0,0.0,57796,15915,10724,-0.79,2.29,57683
157786,0,0.0,0.0,57897,15916,10721,-0.68,0.2,57785
157786,0,0.0,0.0,58000,15914,10717,-0.91,-3.37,57887
157990,0,0.0,0.0,58102,15923,10722,4.98,0.76,57990
157990,0,0.0,0.0,58205,15916,10717,-0.15,-2.9,58092
158195,0,0.0,0.0,58307,15916,10719,-1.45,-0.76,58195
158196,0,0.0,0.0,58410,15918,10723,0.84,1.41,58297
158400,0,0.0,0.0,58512,15921,10721,3.46,1.55,58400
158400,0,0.0,0.0,58615,15913,10722,-1.7,0.21,58502
158605,0,0.0,0.0,58716,15919,10729,2.17,4.89,58604
158606,0,0.0,0.0,58819,15922,10728,2.07,4.05,58706
158810,0,0.0,0.0,58921,15918,10724,-0.02,1.1,58809
158810,0,0.0,0.0,59024,15922,10714,2.17,-5.92,58911
159014,0,0.0,0.0,59126,15916,10719,-1.08,-2.34,59014
159014,0,0.0,0.0,59229,15920,10723,0.88,0.86,59116
159219,0,0.0,0.0,59331,15910,10725,-3.56,1.39,59219
159219,0,0.0,0.0,59434,15921,10721,2.07,0.04,59321
159326,0,0.0,0.0,59536,15917,10728,-0.36,5.35,59424
159327,0,0.0,0.0,59639,15919,10722,1.36,-1.21,59526
159530,0,0.0,0.0,59741,15918,10721,-0.49,-0.11,59629
159531,0,0.0,0.0,59844,15919,10724,1.06,1.76,59731
159731,0,0.0,0.0,59947,15921,10723,1.52,1.23,59835
160011,0,0.0,0.0,60050,15931,10721,8.66,0.1,59938
160011,0,0.0,0.0,60153,15914,10720,-4.38,-1.53,60041
160011,0,0.0,0.0,60256,15923,10716,2.13,-3.73,60143
160145,0,0.0,0.0,60357,15912,10717,-6.1,-2.67,60245
160145,0,0.0,0.0,60460,15913,10721,-4.31,-0.09,60347
160221,0,0.0,0.0,60562,15913,10718,-3.73,-1.36,60450
160328,0,0.0,0.0,60669,15919,10721,0.57,1.4,60557
160555,0,0.0,0.0,60776,15919,10716,1.25,-2.53,60664
160556,0,0.0,0.0,60879,15909,10715,-5.41,-1.13,60766
160760,0,0.0,0.0,60980,15914,10720,-2.19,2.41,60868
160760,0,0.0,0.0,61083,15924,10720,4.62,1.46,60970
160844,0,0.0,0.0,61185,15916,10717,-1.66,-1.44,61073
160951,0,0.0,0.0,61291,15921,10722,5.38,1.1,61179
161171,0,0.0,0.0,61398,15913,10713,-4.09,-4.05,61286
161171,0,0.0,0.0,61501,15919,10723,1.07,2.15,61388
161264,0,0.0,0.0,61603,15916,10719,-1.71,1.01,61491
161373,0,0.0,0.0,61710,15918,10729,0.38,6.63,61598
161484,0,0.0,0.0,61821,15915,10718,-0.36,-2.06,61709
161591,0,0.0,0.0,61931,15917,10715,0.51,-4.56,61819
161786,0,0.0,0.0,62038,15917,10717,0.11,-3.14,61926
161834,0,0.0,0.0,62141,15915,10721,-2.09,0.68,62029
161905,0,0.0,0.0,62244,15922,10710,2.77,-8.09,62132
162009,0,0.0,0.0,62350,10721,10726,-3498.8,4.02,62238
162496,0,0.0,0.0,62462,15921,10719,379.85,-0.84,62350
162496,0,0.0,0.0,62566,15917,10721,321.23,-0.79,62454
162496,0,0.0,0.0,62669,15919,10719,253.78,-1.29,62556
162700,0,0.0,0.0,62772,15918,10715,172.32,-3.52,62659
162701,0,0.0,0.0,62875,15916,10727,116.07,4.45,62762
162905,0,0.0,0.0,62978,15915,10720,87.91,-1.27,62866
162906,0,0.0,0.0,63081,15920,10714,64.15,-4.86,62968
163111,0,0.0,0.0,63183,15915,10727,47.06,5.81,63071
163111,0,0.0,0.0,63287,15909,10725,28.96,2.28,63174
163316,0,0.0,0.0,63390,15919,10720,26.33,-1.18,63278
163316,0,0.0,0.0,63493,15924,10726,21.71,2.56,63380
163520,0,0.0,0.0,63596,15924,10719,17.35,-1.48,63484
163520,0,0.0,0.0,63699,15915,10711,7.81,-6.41,63586
163725,0,0.0,0.0,63801,15916,10714,5.84,-3.26,63689
163726,0,0.0,0.0,63904,15917,10719,5.0,1.29,63791
163931,0,0.0,0.0,64007,15918,10719,3.46,0.11,63895
163931,0,0.0,0.0,64110,15915,10711,1.69,-6.03,63997
164135,0,0.0,0.0,64213,15914,10717,-0.35,-1.13,64101
164135,0,0.0,0.0,64316,15919,10717,2.43,-1.24,64203
164340,0,0.0,0.0,64418,15920,10722,2.01,2.67,64306
164340,0,0.0,0.0,64521,15925,10723,5.69,1.98,64408
164647,0,0.0,0.0,64623,15914,10722,-2.67,1.6,64511
164647,0,0.0,0.0,64726,15924,10719,3.25,-0.18,64613
164953,0,0.0,0.0,64829,15928,10718,4.88,0.12,64717
164954,0,0.0,0.0,64932,15926,10716,3.05,-3.63,64819
164954,0,0.0,0.0,65034,15916,10719,-4.58,-0.06,64922
164954,0,0.0,0.0,65137,15923,10717,1.18,-2.76,65024
165159,0,0.0,0.0,65238,15917,10712,-1.12,-5.7,65126
165159,0,0.0,0.0,65341,15923,10714,3.2,-3.29,65228
165363,0,0.0,0.0,65443,15918,10720,-2.48,1.8,65331
165364,0,0.0,0.0,65546,15921,10717,0.09,-0.43,65433
165568,0,0.0,0.0,65649,15919,10715,-0.7,-2.27,65537
165568,0,0.0,0.0,65752,15926,10718,3.6,-1.38,65639
165876,0,0.0,0.0,65854,15920,10715,1.44,-3.06,65742
165876,0,0.0,0.0,65957,15907,10729,-6.01,9.26,65844
166183,0,0.0,0.0,66060,15921,10739,-0.86,13.67,65948
166184,0,0.0,0.0,66163,15974,10734,36.99,7.02,66050
166184,0,0.0,0.0,66266,15968,10738,37.13,6.53,66154
166184,0,0.0,0.0,66369,15949,10727,13.75,-2.98,66256
166378,0,0.0,0.0,66471,15946,10723,6.5,-6.43,66359
166378,0,0.0,0.0,66574,15953,10723,8.7,-6.71,66461
166592,0,0.0,0.0,66677,15947,10726,1.91,-0.53,66565
166592,0,0.0,0.0,66780,15955,10732,5.36,0.97,66667
166797,0,0.0,0.0,66883,15955,10738,2.58,6.85,66771
166797,0,0.0,0.0,66986,15950,10743,-0.15,7.33,66873
167002,0,0.0,0.0,67089,15956,10745,0.73,8.97,66977
167002,0,0.0,0.0,67192,15948,10740,-2.99,3.03,67079
167376,0,0.0,0.0,67295,15950,10744,-1.44,4.49,67183
167376,0,0.0,0.0,67398,15949,10747,-2.13,3.87,67285
167376,0,0.0,0.0,67501,15952,10744,1.74,2.39,67389
167376,0,0.0,0.0,67604,15951,10742,-1.17,0.19,67491
167519,0,0.0,0.0,67705,15953,10737,1.4,-5.97,67593
167519,0,0.0,0.0,67808,15966,10728,9.85,-9.49,67695
167822,0,0.0,0.0,67910,15980,10720,18.49,-15.55,67798
167822,0,0.0,0.0,68013,15970,10712,8.39,-18.48,67900
168026,0,0.0,0.0,68115,15974,10709,10.3,-14.9,68003
168027,0,0.0,0.0,68218,15957,10715,-3.63,-7.91,68105
168231,0,0.0,0.0,68320,15969,10711,3.18,-7.18,68208
168232,0,0.0,0.0,68423,15973,10709,5.26,-7.21,68310
168338,0,0.0,0.0,68526,15970,10713,2.11,-5.29,68414
168338,0,0.0,0.0,68629,15966,10714,-2.06,-2.18,68516
168845,0,0.0,0.0,68731,15969,10713,-0.35,-2.02,68619
168845,0,0.0,0.0,68835,15964,10717,-3.23,1.06,68723
168845,0,0.0,0.0,68939,15967,10723,0.36,5.6,68827
168845,0,0.0,0.0,69043,15973,10715,3.94,0.44,68930
169051,0,0.0,0.0,69145,15975,10712,4.04,-3.39,69033
169051,0,0.0,0.0,69249,15974,10709,3.47,-4.4,69136
169254,0,0.0,0.0,69351,15969,10705,-1.74,-7.65,69239
169255,0,0.0,0.0,69454,15971,10724,0.15,5.98,69341
169460,0,0.0,0.0,69556,15980,10714,7.04,0.94,69444
169460,0,0.0,0.0,69659,15973,10716,1.44,1.25,69546
169664,0,0.0,0.0,69761,15979,10707,3.78,-5.42,69649
169664,0,0.0,0.0,69865,15984,10711,7.1,-2.76,69752
169870,0,0.0,0.0,69967,15977,10708,2.02,-3.23,69855
169870,0,0.0,0.0,70071,15967,10712,-4.52,-1.7,69958
170074,0,0.0,0.0,70173,15969,10715,-2.81,-0.0,70061
170075,0,0.0,0.0,70277,15973,10707,-0.33,-3.51,70164
170185,0,0.0,0.0,70380,15976,10710,2.08,-1.6,70267
170185,0,0.0,0.0,70483,15979,10710,5.24,-1.42,70370
170484,0,0.0,0.0,70585,15975,10704,0.44,-5.41,70473
170484,0,0.0,0.0,70688,15978,10712,3.14,0.53,70575
170603,0,0.0,0.0,70790,15975,10718,1.15,4.21,70678
170603,0,0.0,0.0,70894,15965,10719,-6.15,4.92,70781
170894,0,0.0,0.0,70996,15972,10706,-1.06,-5.41,70884
170894,0,0.0,0.0,71099,15974,10713,1.56,-0.1,70986
171098,0,0.0,0.0,71201,15980,10720,5.22,6.89,71089
171098,0,0.0,0.0,71305,15976,10708,1.95,-2.28,71192
171304,0,0.0,0.0,71407,15977,10706,2.36,-4.61,71295
171304,0,0.0,0.0,71510,15979,10711,3.45,-0.66,71397
171508,0,0.0,0.0,71613,15964,10712,-8.61,-0.61,71501
171508,0,0.0,0.0,71716,15981,10712,4.58,-0.76,71603
171713,0,0.0,0.0,71818,15989,10709,9.53,-0.67,71706
171713,0,0.0,0.0,71921,15979,10709,0.17,-1.06,71808
171917,0,0.0,0.0,72023,15973,10708,-4.45,-3.37,71911
171918,0,0.0,0.0,72126,15975,10715,-0.89,2.48,72013
172122,0,0.0,0.0,72228,15973,10716,-2.02,3.22,72116
172123,0,0.0,0.0,72331,15978,10706,1.47,-3.44,72218
172273,0,0.0,0.0,72432,15977,10717,1.59,3.51,72320
172274,0,0.0,0.0,72535,15976,10714,0.08,2.1,72422
172532,0,0.0,0.0,72636,15976,10710,0.31,-2.04,72524
172532,0,0.0,0.0,72739,15971,10717,-3.91,3.95,72626
172737,0,0.0,0.0,72841,15980,10711,2.59,-2.02,72729
172737,0,0.0,0.0,72944,15975,10710,-1.56,-1.55,72831
172942,0,0.0,0.0,73046,15982,10714,3.19,0.03,72934
172942,0,0.0,0.0,73149,15971,10710,-5.2,-1.88,73036
173050,0,0.0,0.0,73250,15976,10710,-2.76,-1.87,73138
173051,0,0.0,0.0,73353,15977,10710,0.07,-1.98,73240
173351,0,0.0,0.0,73454,15971,10708,-3.91,-3.29,73342
173351,0,0.0,0.0,73557,15976,10719,0.56,5.33,73444
173555,0,0.0,0.0,73659,15984,10710,4.98,-0.22,73547
173555,0,0.0,0.0,73762,15991,10706,8.53,-5.7,73649
173761,0,0.0,0.0,73864,15980,10712,1.47,0.56,73752
173762,0,0.0,0.0,73967,15983,10715,2.48,1.71,73854
173966,0,0.0,0.0,74069,15986,10714,4.64,1.64,73957
173967,0,0.0,0.0,74172,15980,10708,1.27,-3.19,74059
174170,0,0.0,0.0,74273,15982,10710,0.62,-2.56,74161
174170,0,0.0,0.0,74376,15984,10707,1.95,-3.28,74263
174341,0,0.0,0.0,74478,15979,10711,-1.46,0.94,74366
174341,0,0.0,0.0,74581,15980,10717,-0.69,3.46,74468
174580,0,0.0,0.0,74683,15976,10711,-4.19,-0.7,74571
174581,0,0.0,0.0,74786,15984,10712,2.69,-0.78,74673
174785,0,0.0,0.0,74888,15979,10718,-2.22,5.45,74776
174785,0,0.0,0.0,74991,15975,10707,-5.3,-4.48,74878
174890,0,0.0,0.0,75093,15978,10714,-3.15,1.2,74981
174891,0,0.0,0.0,75196,15982,10702,1.26,-8.18,75083
175195,0,0.0,0.0,75298,15971,10717,-6.7,0.81,75186
175195,0,0.0,0.0,75401,15976,10709,-1.74,-4.39,75288
175400,0,0.0,0.0,75502,15973,10715,-5.06,1.56,75390
175400,0,0.0,0.0,75605,15984,10713,3.87,-0.43,75492
175604,0,0.0,0.0,75707,15980,10708,0.06,-3.29,75595
175604,0,0.0,0.0,75810,15981,10716,0.34,3.18,75697
175809,0,0.0,0.0,75911,15977,10715,-0.92,2.5,75799
175809,0,0.0,0.0,76014,15987,10701,4.79,-7.74,75901
176013,0,0.0,0.0,76116,15988,10706,5.02,-3.38,76004
176014,0,0.0,0.0,76220,15983,10711,3.61,0.58,76107
176219,0,0.0,0.0,76322,15979,10706,-0.7,-2.55,76210
176219,0,0.0,0.0,76425,15982,10711,0.26,2.3,76312
176423,0,0.0,0.0,76527,15975,10706,-4.35,-1.98,76415
176423,0,0.0,0.0,76630,15968,10712,-7.79,2.18,76517
176628,0,0.0,0.0,76732,15988,10715,6.51,3.02,76620
176628,0,0.0,0.0,76835,15978,10707,-1.92,-0.85,76722
176833,0,0.0,0.0,76937,15981,10708,-0.82,-1.23,76825
176833,0,0.0,0.0,77040,15987,10708,4.96,-1.05,76927
177038,0,0.0,0.0,77142,15987,10712,3.16,2.7,77030
177038,0,0.0,0.0,77245,15984,10713,2.37,2.59,77132
177242,0,0.0,0.0,77347,15976,10706,-2.43,-1.35,77235
177242,0,0.0,0.0,77450,15974,10712,-4.33,0.96,77337
177447,0,0.0,0.0,77552,15983,10703,2.69,-4.61,77440
177447,0,0.0,0.0,77655,15980,10709,0.15,0.17,77542
177652,0,0.0,0.0,77757,15982,10712,2.32,2.61,77645
177652,0,0.0,0.0,77860,15976,10708,-1.89,-1.43,77748
177857,0,0.0,0.0,77962,15984,10710,2.69,-0.18,77850
177857,0,0.0,0.0,78065,15982,10707,0.85,-1.46,77952
178062,0,0.0,0.0,78168,15981,10708,-1.74,-1.72,78055
178062,0,0.0,0.0,78271,15983,10713,-0.31,3.31,78158
178267,0,0.0,0.0,78373,15968,10702,-9.95,-5.5,78261
178267,0,0.0,0.0,78476,15983,10709,2.7,1.25,78363
178472,0,0.0,0.0,78578,15977,10707,0.14,-0.94,78466
178472,0,0.0,0.0,78681,15981,10714,1.48,2.74,78568
178619,0,0.0,0.0,78782,15986,10713,3.08,2.06,78670
178620,0,0.0,0.0,78885,15978,10712,-3.52,1.44,78772
178881,0,0.0,0.0,78987,15984,10707,1.25,-1.8,78875
178881,0,0.0,0.0,79090,15992,10710,6.96,0.26,78977
179086,0,0.0,0.0,79192,15983,10711,-0.32,1.01,79080
179086,0,0.0,0.0,79295,15985,10713,1.92,3.43,79182
179290,0,0.0,0.0,79396,15976,10714,-3.48,2.08,79284
179290,0,0.0,0.0,79499,15984,10717,0.92,4.07,79386
179495,0,0.0,0.0,79601,15983,10706,0.29,-3.13,79489
179496,0,0.0,0.0,79704,15984,10710,0.02,-0.65,79591
179700,0,0.0,0.0,79806,15976,10705,-3.31,-2.61,79694
179700,0,0.0,0.0,79909,15978,10707,-2.24,-1.68,79796
179904,0,0.0,0.0,80010,15984,10721,2.9,7.47,79898
179904,0,0.0,0.0,80113,15981,10702,0.19,-5.44,80000
180109,0,0.0,0.0,80215,15984,10706,1.8,-2.56,80103
180109,0,0.0,0.0,80318,15976,10712,-4.16,1.81,80205
180315,0,0.0,0.0,80420,15987,10712,4.49,1.74,80308
180315,0,0.0,0.0,80523,15983,10710,0.68,-0.31,80410
180518,0,0.0,0.0,80625,15983,10706,0.76,-2.98,80513
180519,0,0.0,0.0,80728,15980,10703,-2.8,-4.08,80615
180723,0,0.0,0.0,80829,15979,10716,-1.97,4.66,80717
180723,0,0.0,0.0,80932,15984,10706,1.94,-2.08,80819
180929,0,0.0,0.0,81034,15986,10708,3.75,0.37,80922
180929,0,0.0,0.0,81137,15989,10703,4.13,-3.24,81024
181133,0,0.0,0.0,81239,15977,10706,-3.89,-1.96,81127
181133,0,0.0,0.0,81342,15995,10707,8.01,-1.8,81229
181243,0,0.0,0.0,81444,15988,10709,2.57,1.14,81332
181244,0,0.0,0.0,81547,15987,10708,1.67,-0.08,81434
181543,0,0.0,0.0,81649,15992,10712,3.24,2.0,81537
181543,0,0.0,0.0,81753,15985,10708,-0.96,-1.09,81640
181748,0,0.0,0.0,81855,15979,10716,-4.4,4.13,81743
181748,0,0.0,0.0,81958,15980,10705,-2.33,-3.74,81845
181953,0,0.0,0.0,82060,15981,10711,-2.92,1.41,81948
181954,0,0.0,0.0,82163,15990,10706,4.73,-0.85,82050
182158,0,0.0,0.0,82265,15981,10711,0.52,0.21,82153
182158,0,0.0,0.0,82368,15984,10703,-0.22,-4.13,82255
182265,0,0.0,0.0,82469,15990,10713,3.64,3.12,82357
182265,0,0.0,0.0,82572,15980,10707,-2.79,-1.93,82459
182568,0,0.0,0.0,82674,15988,10705,3.77,-2.63,82562
182568,0,0.0,0.0,82777,15987,10703,1.58,-2.76,82664
182771,0,0.0,0.0,82878,15987,10704,2.11,-3.34,82766
182772,0,0.0,0.0,82981,15984,10711,0.35,3.08,82868
182976,0,0.0,0.0,83083,15984,10715,-0.58,5.5,82971
182977,0,0.0,0.0,83186,15987,10703,1.69,-2.88,83073
183181,0,0.0,0.0,83288,15989,10695,2.53,-8.08,83176
183181,0,0.0,0.0,83391,15986,10703,-0.01,-2.23,83278
183291,0,0.0,0.0,83492,15985,10712,0.64,4.6,83380
183292,0,0.0,0.0,83595,15987,10702,2.03,-3.7,83482
183387,0,0.0,0.0,83697,15980,10711,-1.87,1.3,83585
183592,0,0.0,0.0,83803,15983,10703,-2.42,-1.36,83691
183798,0,0.0,0.0,83906,15983,10707,-1.27,-0.27,83794
183798,0,0.0,0.0,84009,15989,10707,2.5,-0.5,83896
184001,0,0.0,0.0,84111,15986,10707,-0.38,0.83,83999
184002,0,0.0,0.0,84215,15981,10705,-3.12,-0.71,84102
184205,0,0.0,0.0,84317,15984,10709,-0.98,3.33,84205
184206,0,0.0,0.0,84420,15982,10703,-2.86,-2.22,84307
184364,0,0.0,0.0,84522,15983,10700,-0.9,-4.98,84410
184365,0,0.0,0.0,84625,15981,10711,-2.58,2.85,84512
184615,0,0.0,0.0,84726,15983,10706,-0.35,-1.53,84614
184615,0,0.0,0.0,84829,15986,10707,2.07,-0.99,84716
184820,0,0.0,0.0,84931,15981,10703,-0.68,-3.05,84819
184821,0,0.0,0.0,85034,15996,10707,8.88,1.51,84921
185025,0,0.0,0.0,85136,15984,10708,-1.01,2.05,85024
185025,0,0.0,0.0,85239,15981,10708,-3.0,1.28,85126
185131,0,0.0,0.0,85340,15979,10706,-3.98,-0.66,85228
185132,0,0.0,0.0,85443,15984,10706,0.64,-0.52,85330
185437,0,0.0,0.0,85545,15994,10707,5.44,-0.67,85433
185438,0,0.0,0.0,85648,15988,10702,1.22,-3.15,85535
185639,0,0.0,0.0,85750,15991,10705,4.66,-1.08,85638
185639,0,0.0,0.0,85853,15987,10702,1.03,-1.91,85740
185844,0,0.0,0.0,85954,15996,10702,7.62,-1.98,85842
185845,0,0.0,0.0,86057,15983,10712,-2.32,3.67,85944
186050,0,0.0,0.0,86159,15983,10703,-2.94,-2.41,86047
186050,0,0.0,0.0,86262,15989,10706,2.91,0.02,86149
186183,0,0.0,0.0,86364,15977,10705,-5.55,-0.97,86252
186183,0,0.0,0.0,86467,15977,10711,-5.77,3.51,86354
186362,0,0.0,0.0,86569,15982,10712,-0.66,4.52,86457
186362,0,0.0,0.0,86672,15984,10705,0.45,-0.49,86559
186566,0,0.0,0.0,86773,15983,10708,-1.03,1.91,86661
186566,0,0.0,0.0,86876,15982,10701,-0.7,-1.91,86763
186770,0,0.0,0.0,86978,15984,10705,0.98,-0.38,86866
186770,0,0.0,0.0,87081,15988,10702,2.18,-1.93,86968
186975,0,0.0,0.0,87183,15982,10699,-2.25,-4.9,87071
186975,0,0.0,0.0,87286,15989,10698,2.04,-4.93,87173
187180,0,0.0,0.0,87388,15984,10697,0.59,-5.2,87276
187180,0,0.0,0.0,87491,15994,10707,7.17,2.93,87378
187256,0,0.0,0.0,87593,15980,10703,-2.45,0.74,87481
187386,0,0.0,0.0,87701,15985,10702,-0.87,-1.29,87589
187465,0,0.0,0.0,87804,15986,10703,0.68,-0.6,87692
187574,0,0.0,0.0,87910,15985,10695,-1.01,-6.02,87798
187685,0,0.0,0.0,88019,15989,10707,1.64,1.97,87907
187791,0,0.0,0.0,88127,15983,10705,-1.35,-0.15,88015
187899,0,0.0,0.0,88237,15985,10702,-0.55,-3.39,88125
188008,0,0.0,0.0,88345,15987,10701,1.74,-4.14,88233
188303,0,0.0,0.0,88452,15983,10700,-1.66,-2.83,88340
188507,0,0.0,0.0,88555,15986,10714,1.86,5.68,88443
188507,0,0.0,0.0,88658,15983,10713,-0.71,3.91,88545
188712,0,0.0,0.0,88761,15984,10700,-2.11,-5.42,88649
188712,0,0.0,0.0,88864,15977,10708,-5.58,1.89,88751
188917,0,0.0,0.0,88966,15980,10724,-3.86,12.19,88854
188917,0,0.0,0.0,89069,15979,10725,-3.64,12.98,88956
189122,0,0.0,0.0,89171,15967,10725,-10.57,9.84,89059
189122,0,0.0,0.0,89274,15978,10735,-1.03,13.56,89161
189325,0,0.0,0.0,89376,15978,10731,-0.44,8.8,89264
189325,0,0.0,0.0,89479,15976,10729,-1.63,4.94,89366
189531,0,0.0,0.0,89582,15976,10742,-0.41,12.73,89470
189531,0,0.0,0.0,89685,15969,10725,-5.29,-0.19,89572
189736,0,0.0,0.0,89788,15990,10734,9.38,4.94,89676
189736,0,0.0,0.0,89891,15977,10726,1.06,-1.11,89778
189940,0,0.0,0.0,89994,15990,10736,8.56,5.1,89882
189940,0,0.0,0.0,90097,15995,10729,9.78,-1.23,89984
190144,0,0.0,0.0,90199,15975,10732,-5.65,2.39,90086
190145,0,0.0,0.0,90312,15977,10741,-2.76,5.62,90200
