ts,red_raw,ir_raw,red_f,ir_f,bpm,spo2
15506,1154518.0,1423803.0,-179.12,-485.61,71.4,100.0
15526,1154518.0,1423800.0,-157.13,-414.58,71.4,100.0
15546,1154526.0,1423805.0,-137.96,-362.36,71.4,100.0
15566,1154519.0,1423859.0,-126.31,-304.26,71.4,100.0
15586,1154528.0,1423815.0,-113.49,-279.79,71.4,100.0
15606,1154539.0,1423865.0,-99.38,-240.98,71.4,100.0
15626,1154516.0,1423877.0,-97.38,-208.76,71.4,100.0
15646,1154529.0,1423882.0,-89.27,-183.59,71.4,100.0
15666,1154507.0,1423894.0,-90.56,-160.54,71.4,100.0
15686,1154602.0,1424146.0,-54.69,-51.98,71.4,100.0
15705,1154650.0,1424125.0,-15.41,4.23,71.4,100.0
15725,1154639.0,1424179.0,3.76,56.34,71.4,100.0
15745,1154626.0,1424146.0,10.0,73.15,71.4,100.0
15765,1154638.0,1424176.0,17.76,92.09,71.4,100.0
15785,1154784.0,1424518.0,74.8,225.11,71.4,100.0
15805,1154741.0,1424515.0,90.44,295.67,71.4,100.0
15826,1154769.0,1424533.0,107.61,336.25,71.4,100.0
15846,1154772.0,1424544.0,116.2,356.01,71.4,100.0
15865,1154840.0,1424748.0,143.25,433.39,71.4,100.0
15885,1154872.0,1424758.0,167.12,471.85,71.4,100.0
15905,1154867.0,1424756.0,175.36,482.56,71.4,100.0
15925,1154850.0,1424758.0,169.95,478.44,71.4,100.0
15946,1154855.0,1424760.0,164.77,465.97,71.4,100.0
15965,1154913.0,1424971.0,179.12,524.66,71.4,100.0
16006,1154936.0,1424952.0,191.59,539.71,71.4,100.0
16008,1154928.0,1424950.0,191.59,535.48,71.4,100.0
16027,1154906.0,1424944.0,179.24,518.66,71.4,100.0
16046,1154926.0,1424978.0,175.24,509.37,71.4,100.0
16066,1155008.0,1425182.0,198.76,566.41,71.4,100.0
16085,1154995.0,1425157.0,203.11,577.35,71.4,100.0
16106,1154977.0,1425150.0,194.41,567.94,71.4,100.0
16126,1154982.0,1425163.0,186.77,554.42,71.4,100.0
16146,1154512.0,1423845.0,7.41,55.28,69.6,100.0
16166,1154516.0,1423797.0,-94.91,-251.8,68.3,100.0
16186,1154432.0,1423765.0,-182.41,-434.92,67.3,100.0
16206,1154454.0,1423703.0,-220.75,-553.36,66.7,100.0
16226,1154438.0,1423685.0,-243.69,-615.81,66.3,100.0
16246,1154382.0,1423533.0,-271.8,-692.96,65.9,100.0
16266,1154386.0,1423508.0,-280.27,-730.83,65.7,100.0
16286,1154408.0,1423530.0,-270.86,-728.13,65.6,100.0
16306,1154387.0,1423532.0,-266.86,-709.19,65.5,100.0
16326,1154408.0,1423597.0,-250.86,-658.5,65.4,100.0
16346,1154400.0,1423626.0,-238.75,-603.69,65.3,100.0
16366,1154413.0,1423602.0,-221.58,-567.0,65.3,100.0
16386,1154434.0,1423613.0,-199.0,-528.78,65.3,100.0
16406,1154427.0,1423626.0,-183.94,-489.96,65.3,100.0
16426,1154508.0,1423891.0,-141.72,-360.12,65.2,100.0
16446,1154514.0,1423879.0,-111.85,-281.32,65.2,100.0
16466,1154521.0,1423858.0,-89.62,-236.98,65.2,100.0
16486,1154517.0,1423838.0,-76.09,-213.23,65.2,100.0
16506,1154565.0,1423867.0,-49.16,-184.06,65.2,100.0
16526,1154537.0,1423903.0,-42.57,-149.84,65.2,100.0
16546,1154525.0,1423929.0,-42.22,-117.38,65.2,100.0
16566,1154532.0,1423959.0,-38.58,-85.03,65.2,100.0
16586,1154532.0,1423945.0,-35.52,-69.39,65.2,100.0
16605,1154646.0,1424232.0,8.47,45.4,65.2,100.0
16626,1154664.0,1424267.0,40.22,123.37,65.2,100.0
16646,1154658.0,1424249.0,55.51,159.13,65.2,100.0
16666,1154638.0,1424236.0,55.75,171.36,65.2,100.0
16685,1154650.0,1424285.0,59.04,192.41,65.2,100.0
16706,1154789.0,1424609.0,109.97,317.67,65.2,100.0
16726,1154791.0,1424639.0,137.72,393.76,65.2,100.0
16746,1154795.0,1424637.0,152.07,427.98,65.2,100.0
16766,1154799.0,1424630.0,158.3,435.51,65.2,100.0
16786,1154867.0,1424852.0,182.88,510.55,65.2,100.0
16806,1154868.0,1424849.0,193.35,541.13,65.2,100.0
16826,1154816.0,1424872.0,176.18,554.77,65.2,100.0
16846,1154869.0,1424858.0,181.36,544.89,65.2,100.0
16866,1154893.0,1424864.0,189.0,529.01,65.2,100.0
16886,1154936.0,1425054.0,204.76,576.76,65.2,100.0
16906,1154930.0,1425050.0,206.99,589.7,65.2,100.0
16926,1154944.0,1425071.0,208.64,591.34,65.2,100.0
16946,1154935.0,1425091.0,201.47,586.05,65.2,100.0
16966,1155022.0,1425241.0,224.4,624.04,65.2,100.0
16986,1154994.0,1425251.0,222.28,635.45,65.2,100.0
17006,1155004.0,1425238.0,219.58,622.86,65.2,100.0
17026,1155009.0,1425220.0,214.99,594.87,65.2,100.0
17046,1154994.0,1425209.0,201.94,561.12,65.2,100.0
17066,1154481.0,1423788.0,3.41,12.94,65.7,100.0
17086,1154450.0,1423752.0,-122.55,-317.31,66.0,100.0
17106,1154454.0,1423724.0,-191.0,-511.13,66.2,100.0
17126,1154428.0,1423670.0,-235.69,-630.98,66.3,100.0
17146,1154442.0,1423665.0,-251.1,-687.67,66.4,100.0
17166,1154415.0,1423698.0,-264.15,-692.72,66.5,100.0
17186,1154433.0,1423712.0,-258.98,-674.85,66.5,100.0
17206,1154459.0,1423711.0,-240.75,-649.44,66.6,100.0
17226,1154443.0,1423705.0,-230.52,-622.16,66.6,100.0
17246,1154434.0,1423744.0,-222.64,-577.94,66.6,100.0
17266,1154446.0,1423726.0,-208.64,-545.71,66.6,100.0
17286,1154450.0,1423774.0,-194.29,-497.37,66.6,100.0
17306,1154467.0,1423736.0,-175.36,-471.85,66.7,100.0
17326,1154438.0,1423763.0,-171.01,-436.57,66.7,100.0
17346,1154540.0,1423992.0,-127.49,-323.08,66.7,100.0
17366,1154527.0,1423981.0,-104.2,-254.16,66.7,100.0
17386,1154522.0,1423981.0,-90.21,-208.52,66.7,100.0
17406,1154560.0,1423982.0,-66.33,-177.0,66.7,100.0
17427,1154548.0,1424011.0,-55.39,-144.19,66.7,100.0
17446,1154525.0,1424059.0,-56.1,-104.56,66.7,100.0
17466,1154551.0,1424068.0,-45.87,-75.98,66.7,100.0
17486,1154542.0,1424079.0,-42.1,-53.75,66.7,100.0
17506,1154560.0,1424088.0,-32.46,-36.34,66.7,100.0
17525,1154667.0,1424402.0,12.7,88.44,66.7,100.0
17546,1154672.0,1424396.0,40.34,156.42,66.7,100.0
17566,1154672.0,1424391.0,55.39,190.18,66.7,100.0
17586,1154658.0,1424438.0,57.75,222.52,66.7,100.0
17606,1154676.0,1424416.0,64.33,228.05,66.7,100.0
17626,1154762.0,1424650.0,97.97,310.96,66.7,100.0
17646,1154754.0,1424637.0,112.2,347.19,66.7,100.0
17666,1154762.0,1424633.0,120.79,358.71,66.7,100.0
17686,1154765.0,1424658.0,124.08,366.24,66.7,100.0
17706,1154820.0,1424825.0,143.13,422.93,66.7,100.0
17726,1154796.0,1424834.0,142.19,449.15,66.7,100.0
17746,1154809.0,1424849.0,143.13,459.5,66.7,100.0
17766,1154790.0,1424853.0,133.49,456.56,66.7,100.0
17786,1154835.0,1424856.0,141.25,445.51,66.7,100.0
17806,1154903.0,1425037.0,167.12,494.67,66.7,100.0
17826,1154901.0,1425055.0,177.59,518.31,66.7,100.0
17846,1154894.0,1425042.0,177.0,515.37,66.7,100.0
17866,1154919.0,1425056.0,181.71,507.02,66.7,100.0
17886,1154599.0,1424164.0,64.22,166.77,68.1,100.0
17906,1154591.0,1424158.0,-8.12,-35.75,69.1,100.0
17926,1154553.0,1424060.0,-63.51,-187.59,69.8,100.0
17946,1154523.0,1424036.0,-104.91,-279.79,70.3,100.0
17966,1154501.0,1423993.0,-134.43,-342.25,70.6,100.0
17986,1154336.0,1423522.0,-208.29,-541.6,70.9,100.0
18006,1154331.0,1423525.0,-248.04,-643.33,71.0,100.0
18026,1154333.0,1423539.0,-264.62,-682.38,71.2,100.0
18046,1154333.0,1423567.0,-268.15,-679.2,71.2,100.0
18066,1154332.0,1423558.0,-264.39,-665.09,71.3,100.0
18086,1154371.0,1423671.0,-242.04,-600.75,71.3,100.0
18106,1154369.0,1423663.0,-224.4,-552.77,71.4,100.0
18126,1154386.0,1423664.0,-202.88,-512.08,71.4,100.0
18146,1154374.0,1423681.0,-190.18,-470.79,71.4,100.0
18166,1154480.0,1423922.0,-139.96,-348.6,71.4,100.0
18186,1154470.0,1423930.0,-111.38,-267.21,71.4,100.0
18206,1154429.0,1423957.0,-107.26,-204.29,71.4,100.0
18226,1154459.0,1423940.0,-91.5,-169.36,71.4,100.0
18246,1154476.0,1423929.0,-74.09,-149.37,71.4,100.0
18266,1154489.0,1423991.0,-57.75,-111.85,71.4,100.0
18286,1154489.0,1423970.0,-46.93,-95.38,71.4,100.0
18306,1154487.0,1423971.0,-40.34,-83.27,71.4,100.0
18326,1154482.0,1423998.0,-37.4,-64.57,71.4,100.0
18345,1154591.0,1424259.0,4.7,42.46,71.4,100.0
18366,1154566.0,1424251.0,19.88,100.44,71.4,100.0
18386,1154596.0,1424272.0,39.05,139.37,71.4,100.0
18406,1154599.0,1424263.0,50.34,155.36,71.4,100.0
18426,1154600.0,1424299.0,56.1,174.06,71.4,100.0
18446,1154675.0,1424572.0,85.39,280.15,71.4,100.0
18466,1154737.0,1424567.0,122.79,333.19,71.4,100.0
18486,1154696.0,1424575.0,126.78,359.18,71.4,100.0
18506,1154690.0,1424538.0,123.96,352.48,71.4,100.0
18543,1154742.0,1424594.0,138.43,360.95,71.4,100.0
18546,1154759.0,1424714.0,149.72,401.29,71.4,100.0
18566,1154752.0,1424735.0,150.42,422.93,71.4,100.0
18586,1154770.0,1424744.0,153.83,429.04,71.4,100.0
18606,1154764.0,1424758.0,150.19,427.87,71.4,100.0
18626,1154797.0,1424898.0,156.66,468.32,71.4,100.0
18646,1154820.0,1424928.0,165.12,491.96,71.4,100.0
18666,1154834.0,1424916.0,171.36,489.96,71.4,100.0
18686,1154787.0,1424929.0,153.95,482.44,71.4,100.0
18706,1154820.0,1424933.0,152.42,468.56,71.4,100.0
18726,1154691.0,1424522.0,101.14,300.49,71.7,100.0
18746,1154667.0,1424488.0,60.57,184.3,71.9,100.0
18766,1154644.0,1424420.0,27.4,88.09,72.3,100.0
18785,1154627.0,1424364.0,1.41,10.35,72.5,100.0
18806,1154204.0,1423292.0,-167.24,-424.1,72.7,100.0
18826,1154206.0,1423280.0,-260.15,-669.79,72.9,100.0
18846,1154188.0,1423309.0,-314.37,-785.87,73.0,100.0
18866,1154220.0,1423276.0,-326.96,-847.03,73.0,100.0
18886,1154227.0,1423302.0,-324.25,-853.62,73.1,100.0
18906,1154281.0,1423460.0,-295.67,-780.58,73.1,100.0
18926,1154270.0,1423455.0,-276.38,-722.48,73.1,100.0
18946,1154254.0,1423456.0,-264.74,-672.03,73.1,100.0
18966,1154256.0,1423474.0,-251.33,-620.98,73.1,100.0
18987,1154344.0,1423640.0,-205.82,-517.01,73.2,100.0
19006,1154318.0,1423615.0,-184.3,-454.33,73.2,100.0
19026,1154331.0,1423631.0,-162.89,-401.99,73.2,100.0
19046,1154342.0,1423649.0,-142.9,-356.01,73.2,100.0
19066,1154336.0,1423659.0,-130.19,-317.67,73.2,100.0
19087,1154352.0,1423746.0,-114.08,-256.63,73.2,100.0
19106,1154362.0,1423753.0,-98.68,-212.99,73.2,100.0
19126,1154354.0,1423764.0,-90.32,-178.89,73.2,100.0
19146,1154354.0,1423740.0,-83.5,-163.83,73.2,100.0
19167,1154362.0,1423776.0,-74.68,-138.43,73.2,100.0
19186,1154434.0,1423982.0,-41.75,-45.63,73.2,100.0
19206,1154430.0,1423977.0,-23.17,7.17,73.2,100.0
19226,1154433.0,1424005.0,-10.82,47.63,73.2,100.0
19246,1154458.0,1424009.0,5.53,71.39,73.2,100.0
19266,1154573.0,1424324.0,56.57,197.82,73.2,100.0
19286,1154580.0,1424351.0,87.5,276.27,73.2,100.0
19306,1154550.0,1424376.0,92.44,324.37,73.2,100.0
19326,1154567.0,1424385.0,99.38,348.01,73.2,100.0
19346,1154572.0,1424408.0,102.91,362.0,73.2,100.0
19366,1154666.0,1424607.0,136.66,434.1,73.2,100.0
19386,1154643.0,1424583.0,144.66,457.27,73.2,100.0
19406,1154649.0,1424611.0,148.19,470.32,73.2,100.0
19426,1154664.0,1424609.0,152.42,466.44,73.2,100.0
19447,1154709.0,1424732.0,167.59,498.2,73.2,100.0
19466,1154692.0,1424764.0,166.42,516.78,73.2,100.0
19486,1154704.0,1424767.0,166.3,516.9,73.2,100.0
19506,1154711.0,1424795.0,164.89,515.25,73.2,100.0
19526,1154755.0,1424801.0,176.3,504.78,73.2,100.0
19546,1154770.0,1424974.0,184.3,549.95,73.2,100.0
19566,1154806.0,1424975.0,197.7,563.94,73.2,100.0
19586,1154774.0,1424966.0,189.47,555.94,73.2,100.0
19606,1154793.0,1424986.0,187.24,545.95,73.2,100.0
19626,1154800.0,1425002.0,184.3,533.48,73.2,100.0
19646,1154718.0,1424789.0,148.54,436.8,73.2,100.0
19666,1154723.0,1424780.0,126.31,367.65,70.8,100.0
19686,1154676.0,1424723.0,93.62,298.61,69.1,100.0
19706,1154667.0,1424675.0,69.27,234.51,67.9,100.0
19726,1154139.0,1423247.0,-138.07,-326.37,67.1,100.0
19746,1154133.0,1423236.0,-256.98,-646.97,66.6,100.0
19766,1154117.0,1423242.0,-325.66,-815.27,66.2,100.0
19786,1154123.0,1423204.0,-355.65,-907.72,65.9,100.0
19806,1154139.0,1423198.0,-359.06,-942.65,65.7,100.0
19826,1154192.0,1423397.0,-333.66,-869.02,65.5,100.0
19846,1154172.0,1423356.0,-318.61,-821.63,65.4,100.0
19866,1154184.0,1423363.0,-298.26,-772.93,65.4,100.0
19886,1154188.0,1423362.0,-278.27,-727.54,65.3,100.0
19907,1154189.0,1423404.0,-260.04,-669.32,65.3,100.0
19926,1154185.0,1423450.0,-244.98,-603.81,65.3,100.0
19946,1154213.0,1423455.0,-220.52,-550.3,65.3,100.0
19966,1154231.0,1423451.0,-194.76,-508.31,65.2,100.0
19986,1154227.0,1423477.0,-176.89,-463.03,65.2,100.0
20006,1154274.0,1423602.0,-145.48,-380.82,65.2,100.0
20026,1154268.0,1423602.0,-126.2,-324.72,65.2,100.0
20046,1154259.0,1423583.0,-115.49,-291.79,65.2,100.0
20066,1154251.0,1423615.0,-109.61,-254.51,65.2,100.0
20086,1154237.0,1423576.0,-108.79,-241.22,65.2,100.0
20106,1154301.0,1423734.0,-82.56,-170.77,65.2,100.0
20126,1154314.0,1423728.0,-60.8,-128.31,65.2,100.0
20146,1154285.0,1423725.0,-57.28,-101.97,65.2,100.0
20166,1154298.0,1423725.0,-49.28,-84.44,65.2,100.0
20186,1154427.0,1424053.0,3.41,46.69,65.2,100.0
20206,1154432.0,1424046.0,35.52,118.9,65.2,100.0
20226,1154439.0,1424075.0,55.75,168.42,65.2,100.0
20246,1154422.0,1424065.0,59.98,189.47,65.2,100.0
20266,1154434.0,1424072.0,65.51,199.94,65.2,100.0
20286,1154512.0,1424336.0,95.5,297.32,65.2,100.0
20306,1154538.0,1424341.0,120.08,348.6,65.2,100.0
20326,1154527.0,1424344.0,127.61,371.41,65.2,100.0
20346,1154525.0,1424340.0,128.31,374.59,65.2,100.0
20367,1154600.0,1424558.0,153.01,447.04,65.2,100.0
20386,1154629.0,1424589.0,174.3,489.96,65.2,100.0
20406,1154600.0,1424578.0,172.06,499.61,65.2,100.0
20426,1154609.0,1424592.0,170.18,498.9,65.2,100.0
20446,1154634.0,1424609.0,174.18,493.26,65.2,100.0
20466,1154682.0,1424764.0,189.94,535.01,65.2,100.0
20486,1154658.0,1424792.0,186.18,557.12,65.2,100.0
20506,1154694.0,1424792.0,192.65,557.12,65.2,100.0
20526,1154666.0,1424786.0,181.83,542.3,65.2,100.0
20546,1154699.0,1424771.0,183.47,515.84,65.2,100.0
20566,1154775.0,1425008.0,207.94,574.88,65.2,100.0
20596,1154737.0,1424975.0,203.35,583.94,65.2,100.0
20606,1154773.0,1424991.0,209.23,581.58,65.2,100.0
20627,1154770.0,1424982.0,206.76,563.71,65.2,100.0
20646,1154326.0,1423810.0,39.4,115.02,63.3,100.0
20666,1154298.0,1423766.0,-68.33,-162.77,62.0,100.0
20686,1154282.0,1423678.0,-134.9,-351.54,61.0,100.0
20706,1154250.0,1423674.0,-181.83,-453.98,60.4,100.0
20726,1154234.0,1423598.0,-210.76,-530.42,59.9,100.0
20746,1154113.0,1423292.0,-266.5,-673.67,59.6,100.0
20766,1154134.0,1423294.0,-284.97,-740.24,59.4,100.0
20786,1154103.0,1423286.0,-300.49,-764.82,59.2,100.0
20806,1154105.0,1423275.0,-301.79,-765.64,59.1,100.0
20826,1154156.0,1423370.0,-277.21,-714.01,59.0,100.0
20846,1154157.0,1423364.0,-256.27,-670.14,58.9,100.0
20866,1154106.0,1423375.0,-256.86,-625.45,58.9,100.0
20886,1154143.0,1423373.0,-237.93,-586.17,58.9,100.0
20906,1154128.0,1423358.0,-226.99,-555.47,58.9,100.0
20926,1154231.0,1423619.0,-178.06,-430.34,58.9,100.0
20946,1154239.0,1423632.0,-142.78,-343.54,58.8,100.0
20966,1154232.0,1423644.0,-121.73,-281.09,58.8,100.0
20986,1154224.0,1423650.0,-109.73,-236.51,58.8,100.0
21008,1154261.0,1423687.0,-86.8,-191.94,58.8,100.0
21026,1154276.0,1423682.0,-66.1,-163.6,58.8,100.0
21046,1154265.0,1423682.0,-56.69,-143.48,58.8,100.0
21066,1154260.0,1423688.0,-51.75,-126.43,58.8,100.0
21086,1154264.0,1423713.0,-46.34,-104.56,58.8,100.0
21106,1154371.0,1423975.0,-3.29,5.65,58.8,100.0
21132,1154357.0,1423977.0,16.58,69.74,58.8,100.0
21146,1154372.0,1424011.0,33.17,117.61,58.8,100.0
21166,1154352.0,1423993.0,34.7,136.08,58.8,100.0
21186,1154390.0,1424033.0,48.69,158.19,58.8,100.0
21206,1154462.0,1424322.0,81.86,272.15,58.8,100.0
21226,1154484.0,1424321.0,107.03,331.54,58.8,100.0
21246,1154482.0,1424313.0,118.43,355.3,58.8,100.0
21266,1154486.0,1424311.0,123.73,360.24,58.8,100.0
21286,1154535.0,1424479.0,141.84,415.87,58.8,100.0
21306,1154556.0,1424499.0,156.66,445.74,58.8,100.0
21326,1154546.0,1424494.0,157.95,451.04,58.8,100.0
21346,1154563.0,1424509.0,161.36,449.27,58.8,100.0
21366,1154572.0,1424522.0,162.89,442.69,58.8,100.0
21386,1154626.0,1424706.0,179.71,495.49,58.8,100.0
21406,1154625.0,1424670.0,185.0,501.73,58.8,100.0
21426,1154607.0,1424713.0,177.24,509.49,58.8,100.0
21446,1154604.0,1424715.0,167.59,503.14,58.8,100.0
21467,1154651.0,1424798.0,175.36,518.07,58.8,100.0
21486,1154644.0,1424807.0,173.24,518.19,58.8,100.0
21506,1154661.0,1424749.0,174.3,485.5,58.8,100.0
21526,1154625.0,1424743.0,157.72,453.27,58.8,100.0
21546,1154617.0,1424707.0,141.72,411.17,58.8,100.0
21566,1154057.0,1423245.0,-73.98,-153.36,61.2,100.0
21587,1154075.0,1423222.0,-190.53,-484.32,62.8,100.0
21606,1154063.0,1423176.0,-257.8,-681.32,64.0,100.0
21626,1154581.0,1424612.0,-102.67,-258.27,64.8,100.0
21646,1154039.0,1423162.0,-207.46,-534.3,65.3,100.0
21666,1154138.0,1423334.0,-227.46,-619.1,65.7,100.0
21687,1154104.0,1423318.0,-246.16,-659.79,66.0,100.0
21706,1154127.0,1423347.0,-242.98,-657.68,66.2,100.0
21726,1154089.0,1423357.0,-249.33,-637.8,66.4,100.0
21746,1154137.0,1423432.0,-229.93,-584.52,66.4,100.0
21766,1154127.0,1423431.0,-217.11,-540.89,66.5,100.0
21786,1154131.0,1423448.0,-203.23,-497.14,66.6,100.0
21806,1154142.0,1423457.0,-186.65,-457.15,66.6,100.0
21826,1154142.0,1423475.0,-172.77,-417.16,66.6,100.0
21846,1154200.0,1423626.0,-139.72,-329.66,66.6,100.0
21866,1154217.0,1423608.0,-111.38,-278.15,66.6,100.0
21886,1154185.0,1423610.0,-104.09,-241.22,66.6,100.0
21906,1154181.0,1423603.0,-98.91,-216.99,66.7,100.0
21927,1154237.0,1423701.0,-73.27,-162.54,66.7,100.0
21946,1154224.0,1423746.0,-61.51,-110.91,66.7,100.0
21966,1154261.0,1423748.0,-39.87,-77.74,66.7,100.0
21986,1154270.0,1423766.0,-23.17,-50.34,66.7,100.0
22006,1154272.0,1423777.0,-12.23,-29.4,66.7,100.0
22026,1154376.0,1424108.0,31.99,103.5,66.7,100.0
22046,1154393.0,1424092.0,63.04,172.18,66.7,100.0
22066,1154365.0,1424114.0,69.39,215.81,66.7,100.0
22086,1154396.0,1424124.0,82.68,239.93,66.7,100.0
22106,1154378.0,1424135.0,81.97,252.27,66.7,100.0
22126,1154466.0,1424359.0,111.61,334.95,66.7,100.0
22146,1154469.0,1424372.0,127.25,379.88,66.7,100.0
22166,1154473.0,1424374.0,134.9,397.88,66.7,100.0
22186,1154506.0,1424394.0,148.19,406.46,66.7,100.0
22206,1154529.0,1424520.0,160.89,447.86,66.7,100.0
22226,1154518.0,1424563.0,160.54,477.15,66.7,100.0
22246,1154565.0,1424580.0,173.71,489.38,66.7,100.0
22266,1154533.0,1424547.0,165.83,473.38,66.7,100.0
22286,1154541.0,1424557.0,160.42,456.92,66.7,100.0
22306,1154598.0,1424745.0,174.18,505.25,66.7,100.0
22326,1154599.0,1424739.0,178.53,519.48,66.7,100.0
22346,1154604.0,1424764.0,178.77,524.89,66.7,100.0
22366,1154617.0,1424741.0,179.59,507.72,66.7,100.0
22387,1154233.0,1423731.0,36.58,119.61,67.6,100.0
22406,1154198.0,1423745.0,-59.63,-102.44,68.2,100.0
22426,1154217.0,1423663.0,-106.91,-258.15,68.7,100.0
22446,1154191.0,1423604.0,-141.25,-363.65,69.0,100.0
22466,1154148.0,1423550.0,-173.48,-435.86,69.2,100.0
22486,1153970.0,1422998.0,-252.74,-668.14,69.4,100.0
22506,1153966.0,1423017.0,-294.26,-780.23,69.5,100.0
22526,1153974.0,1423028.0,-308.61,-823.15,69.6,100.0
22547,1153978.0,1423041.0,-308.49,-824.45,69.6,100.0
22566,1153970.0,1423083.0,-304.26,-791.16,69.7,100.0
22586,1154009.0,1423172.0,-280.74,-721.54,69.7,100.0
22606,1154002.0,1423156.0,-263.21,-670.61,69.7,100.0
22626,1154017.0,1423186.0,-241.69,-614.98,69.7,100.0
22646,1154042.0,1423182.0,-214.64,-570.29,69.7,100.0
22666,1154123.0,1423415.0,-164.77,-446.8,69.8,100.0
22686,1154138.0,1423444.0,-126.67,-354.71,69.8,100.0
22706,1154114.0,1423476.0,-110.44,-281.91,69.8,100.0
22726,1154101.0,1423450.0,-103.26,-242.75,69.8,100.0
22746,1154105.0,1423442.0,-95.26,-217.58,69.8,100.0
22766,1154114.0,1423485.0,-85.27,-182.41,69.8,100.0
22786,1154125.0,1423509.0,-73.51,-149.25,69.8,100.0
22806,1154127.0,1423493.0,-64.33,-132.55,69.8,100.0
22826,1154129.0,1423483.0,-56.92,-123.37,69.8,100.0
22847,1154224.0,1423726.0,-16.7,-27.05,69.8,100.0
22866,1154231.0,1423779.0,9.29,48.46,69.8,100.0
22886,1154237.0,1423774.0,26.34,89.15,69.8,100.0
22906,1154224.0,1423784.0,30.93,114.32,69.8,100.0
22926,1154233.0,1423786.0,35.99,127.02,69.8,100.0
22946,1154325.0,1424051.0,71.62,227.58,69.8,100.0
22966,1154331.0,1424055.0,92.68,282.03,69.8,100.0
22986,1154327.0,1424064.0,101.26,310.26,69.8,100.0
23007,1154334.0,1424085.0,106.44,327.07,69.8,100.0
23026,1154347.0,1424079.0,111.73,327.19,69.8,100.0
23046,1154399.0,1424269.0,131.14,388.82,69.8,100.0
23066,1154425.0,1424266.0,148.78,414.58,69.8,100.0
23086,1154420.0,1424267.0,153.72,420.34,69.8,100.0
23107,1154406.0,1424259.0,148.07,411.17,69.8,100.0
23126,1154465.0,1424422.0,162.89,455.62,69.8,100.0
23146,1154469.0,1424445.0,169.12,479.26,69.8,100.0
23166,1154445.0,1424427.0,160.19,475.5,69.8,100.0
23186,1154467.0,1424432.0,159.24,464.33,69.8,100.0
23206,1154476.0,1424430.0,158.42,446.57,69.8,100.0
23226,1154492.0,1424494.0,160.07,449.39,69.8,100.0
23246,1154484.0,1424460.0,154.54,428.34,69.8,100.0
23266,1154490.0,1424414.0,149.95,389.76,69.8,100.0
23286,1154468.0,1424408.0,135.96,356.36,69.8,100.0
23307,1153828.0,1422710.0,-107.61,-287.56,71.3,100.0
23326,1153800.0,1422695.0,-256.04,-658.5,72.4,100.0
23346,1153832.0,1422664.0,-324.37,-869.02,73.2,100.0
23366,1153787.0,1422645.0,-372.82,-977.69,73.7,100.0
23386,1153784.0,1422616.0,-393.41,-1028.86,74.1,100.0
23407,1153844.0,1422757.0,-374.47,-983.69,74.4,100.0
23426,1153838.0,1422757.0,-357.18,-935.24,74.6,100.0
23446,1153834.0,1422748.0,-340.48,-889.13,74.7,100.0
23466,1153854.0,1422708.0,-315.78,-856.67,76.0,100.0
23486,1153869.0,1422761.0,-288.85,-799.16,76.9,100.0
23508,1153834.0,1422748.0,-279.44,-752.35,77.5,100.0
23526,1153816.0,1422758.0,-274.27,-704.6,77.9,100.0
23546,1153825.0,1422766.0,-261.68,-658.03,78.2,100.0
23567,1153847.0,1422782.0,-240.4,-610.28,78.4,100.0
23586,1153893.0,1422967.0,-205.94,-501.61,78.6,100.0
23607,1153887.0,1422955.0,-183.47,-431.75,77.5,100.0
23626,1153891.0,1422950.0,-164.89,-383.29,76.8,100.0
23646,1153869.0,1422936.0,-158.3,-351.65,76.2,100.0
23666,1153900.0,1422952.0,-139.6,-319.55,75.9,100.0
23686,1153910.0,1422960.0,-122.08,-290.73,75.6,100.0
23707,1153896.0,1422991.0,-114.32,-256.27,75.4,100.0
23726,1153899.0,1422986.0,-106.08,-232.28,75.3,100.0
23769,1153895.0,1422991.0,-100.44,-211.23,75.2,100.0
23771,1154008.0,1423270.0,-53.87,-93.03,75.1,100.0
23786,1154008.0,1423267.0,-25.64,-23.64,75.1,100.0
23806,1154011.0,1423282.0,-7.64,22.46,75.1,100.0
23826,1154010.0,1423273.0,2.59,45.28,75.0,100.0
23846,1154045.0,1423282.0,21.17,60.69,75.0,100.0
23866,1154116.0,1423545.0,57.04,163.6,75.0,100.0
23886,1154133.0,1423550.0,82.68,221.23,75.0,100.0
23906,1154144.0,1423559.0,99.62,252.74,75.0,100.0
23926,1154126.0,1423574.0,100.56,270.62,75.0,100.0
23947,1154209.0,1423748.0,128.9,338.01,75.0,100.0
23967,1154197.0,1423754.0,137.96,371.41,75.0,100.0
23986,1154201.0,1423757.0,141.6,383.29,75.0,100.0
24006,1154219.0,1423768.0,147.01,385.41,75.0,100.0
24027,1154201.0,1423770.0,140.19,378.47,75.0,100.0
24046,1154292.0,1423978.0,166.18,441.51,75.0,100.0
24066,1154304.0,1423975.0,181.71,466.68,75.0,100.0
24086,1154280.0,1423977.0,177.83,471.26,75.0,100.0
24107,1154235.0,1423833.0,155.25,410.93,75.0,100.0
24126,1154299.0,1423970.0,161.83,416.34,75.0,100.0
24146,1154371.0,1424170.0,188.18,482.67,75.0,100.0
24166,1154358.0,1424180.0,194.29,513.6,75.0,100.0
24186,1154354.0,1424169.0,191.94,515.72,75.0,100.0
24206,1154380.0,1424182.0,195.7,509.96,75.0,100.0
